readID	Sample	sampleType	cyclaseType	HMMScore
JOFH01000021.1-318716/2	synthetic_stool_low_S64	low	lantibiotic	28.3
JOFH01000021.1-389410/1	synthetic_stool_low_S64	low	lantibiotic	28.3
JOFH01000021.1-84902/2	synthetic_stool_low_S64	low	lantibiotic	28.3
AP013061.1-1268870/2	synthetic_stool_low_S7	low	lantibiotic	28.3
CP002365.1-363952/1	synthetic_stool_high_S11	high	lantibiotic	28.3
CP001834.1-1102132/1	synthetic_stool_high_S39	high	lantibiotic	28.3
CP001834.1-3215996/2	synthetic_stool_low_S0	low	lantibiotic	28.3
CP001834.1-16389240/1	synthetic_stool_low_S13	low	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-261268/1	synthetic_stool_high_S12	high	lantibiotic	28.3
HE613569.1-11759968/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-12483404/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-13629774/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-17497082/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-18118382/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-19122088/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-20998430/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-3274990/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-5909706/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-6360116/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-6976774/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-8303082/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-134908/1	synthetic_stool_high_S32	high	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-167332/2	synthetic_stool_high_S4	high	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-665192/2	synthetic_stool_high_S4	high	lantibiotic	28.3
HE613569.1-501832/2	synthetic_stool_high_S4	high	lantibiotic	28.3
CP002365.1-418186/2	synthetic_stool_high_S40	high	lantibiotic	28.3
HE613569.1-12732982/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-13253830/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-15084820/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-17222406/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-179222/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-18084412/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-19483640/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-23529250/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-24726692/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-24738638/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-2528802/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-28731940/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-30412648/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-30672258/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-30744506/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-33191550/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-33279842/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-37089516/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-39338124/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-41678716/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-46165506/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-6983206/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-7231562/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-8197382/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-95694/1	synthetic_stool_high_S5	high	lantibiotic	28.3
HE613569.1-11265030/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-12074344/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-13178018/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-14141970/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-14616938/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-3843420/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-4483424/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-5107244/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-5328918/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-7573496/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-14914/2	synthetic_stool_high_S8	high	lantibiotic	28.3
HE613569.1-188068/2	synthetic_stool_low_S22	low	lantibiotic	28.3
HE613569.1-1112222/1	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-1820370/2	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-2231782/1	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-3697830/2	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-3993186/1	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-4081758/1	synthetic_stool_low_S47	low	lantibiotic	28.3
HE613569.1-10180522/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-11937016/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-19839468/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-19911458/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-19985314/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-20359754/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-3206112/1	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-4706158/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-6414446/2	synthetic_stool_high_S20	high	lantibiotic	28.3
HE613569.1-6863340/1	synthetic_stool_high_S20	high	lantibiotic	28.3
gi|1098135721|emb|FOXX01000007.1|-342472/2	synthetic_stool_high_S4	high	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-1107776/1	synthetic_stool_high_S4	high	lantibiotic	28.3
HE613569.1-13419778/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-14911114/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-15571716/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-16315978/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-17527194/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-20329504/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-2051700/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-22546008/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-29739522/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-36691014/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-39545752/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-43239864/1	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-44702466/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-46156632/2	synthetic_stool_high_S41	high	lantibiotic	28.3
HE613569.1-1017774/1	synthetic_stool_high_S46	high	lantibiotic	28.3
HE613569.1-1140154/1	synthetic_stool_high_S46	high	lantibiotic	28.3
HE613569.1-703854/2	synthetic_stool_high_S46	high	lantibiotic	28.3
HE613569.1-10311340/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-12062980/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-12831274/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-15115178/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-5749328/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-7071426/2	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-778152/1	synthetic_stool_high_S54	high	lantibiotic	28.3
HE613569.1-9673596/2	synthetic_stool_high_S54	high	lantibiotic	28.3
CP001834.1-739370/2	synthetic_stool_high_S58	high	lantibiotic	28.3
CP008815.1-3810/2	synthetic_stool_high_S59	high	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-122682/2	synthetic_stool_high_S7	high	lantibiotic	28.3
CP001834.1-20124754/1	synthetic_stool_low_S14	low	lantibiotic	28.3
CP008815.1-161348/2	synthetic_stool_low_S15	low	lantibiotic	28.3
CP008815.1-211152/1	synthetic_stool_low_S15	low	lantibiotic	28.3
CP001834.1-5035796/2	synthetic_stool_low_S2	low	lantibiotic	28.3
HE613569.1-1102228/1	synthetic_stool_low_S22	low	lantibiotic	28.3
CP001834.1-213124/2	synthetic_stool_low_S36	low	lantibiotic	28.3
CP008815.1-119054/1	synthetic_stool_low_S42	low	lantibiotic	28.3
CP008815.1-321738/2	synthetic_stool_low_S42	low	lantibiotic	28.3
CP008815.1-422864/1	synthetic_stool_low_S42	low	lantibiotic	28.3
CP008815.1-449610/1	synthetic_stool_low_S42	low	lantibiotic	28.3
CP008815.1-3388/1	synthetic_stool_low_S44	low	lantibiotic	28.3
CP001834.1-1448516/1	synthetic_stool_low_S46	low	lantibiotic	28.3
HE613569.1-864816/2	synthetic_stool_low_S47	low	lantibiotic	28.3
gi|529222834|ref|NC_021985.1|-7184746/1	synthetic_stool_low_S51	low	lantibiotic	28.3
gi|529222834|ref|NC_021985.1|-8358842/1	synthetic_stool_low_S51	low	lantibiotic	28.3
CP008815.1-125298/1	synthetic_stool_low_S55	low	lantibiotic	28.3
CP008815.1-538628/2	synthetic_stool_low_S55	low	lantibiotic	28.3
HE613569.1-161334/1	synthetic_stool_low_S67	low	lantibiotic	28.3
CP001834.1-397748/1	synthetic_stool_low_S7	low	lantibiotic	28.3
gi|1098137419|emb|FOXX01000002.1|-20238/1	synthetic_stool_high_S39	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-1192282/1	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-579280/1	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-596290/1	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-728372/2	synthetic_stool_high_S4	high	lantibiotic	28.2
CP001834.1-18766394/2	synthetic_stool_low_S13	low	lantibiotic	28.2
CP001834.1-12582520/2	synthetic_stool_low_S14	low	lantibiotic	28.2
CP001834.1-21434412/1	synthetic_stool_low_S14	low	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-23356/1	synthetic_stool_low_S14	low	lantibiotic	28.2
CP001834.1-11468904/2	synthetic_stool_low_S2	low	lantibiotic	28.2
CP001834.1-8281062/1	synthetic_stool_low_S2	low	lantibiotic	28.2
CP001834.1-355426/2	synthetic_stool_low_S25	low	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-11412/2	synthetic_stool_low_S34	low	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-74568/1	synthetic_stool_low_S59	low	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-61914/2	synthetic_stool_low_S8	low	lantibiotic	28.2
HE613569.1-10598/2	synthetic_stool_high_S13	high	lantibiotic	28.2
HE613569.1-12710454/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-14203466/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-14326260/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-14638678/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-14646734/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-1544726/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-17371892/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-200078/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-4686862/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-4740230/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-6491224/1	synthetic_stool_high_S20	high	lantibiotic	28.2
gi|1098135721|emb|FOXX01000007.1|-20822/1	synthetic_stool_high_S23	high	lantibiotic	28.2
HE613569.1-678976/1	synthetic_stool_high_S32	high	lantibiotic	28.2
HE613569.1-365336/2	synthetic_stool_high_S36	high	lantibiotic	28.2
HE613569.1-407166/1	synthetic_stool_high_S36	high	lantibiotic	28.2
HE613569.1-11461996/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-1397496/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-15509528/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-18033132/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-19684580/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-28066634/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-29489448/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-30188266/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-30861684/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-30984278/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-31297172/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-31860534/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-33503384/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-38706036/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-40194354/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-40362266/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-40711042/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-44028350/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-4724850/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-7176518/2	synthetic_stool_high_S41	high	lantibiotic	28.2
AP013061.1-108868/2	synthetic_stool_high_S42	high	lantibiotic	28.2
HE613569.1-556810/1	synthetic_stool_high_S46	high	lantibiotic	28.2
HE613569.1-13564664/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-13812584/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-15691934/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-16189272/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-16304010/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-17571594/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-17588294/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-17697644/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-18044328/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-2805124/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-4705160/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-6086268/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-6589810/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-6638754/2	synthetic_stool_high_S54	high	lantibiotic	28.2
AP013061.1-191632/1	synthetic_stool_high_S57	high	lantibiotic	28.2
HE613569.1-17548/1	synthetic_stool_high_S57	high	lantibiotic	28.2
HE613569.1-438926/1	synthetic_stool_high_S60	high	lantibiotic	28.2
JOFH01000009.1-223534/1	synthetic_stool_high_S7	high	lantibiotic	28.2
CP001834.1-21985930/2	synthetic_stool_low_S14	low	lantibiotic	28.2
HE613569.1-115084/2	synthetic_stool_low_S22	low	lantibiotic	28.2
HE613569.1-1155072/2	synthetic_stool_low_S22	low	lantibiotic	28.2
HE613569.1-1162156/1	synthetic_stool_low_S22	low	lantibiotic	28.2
HE613569.1-494480/2	synthetic_stool_low_S22	low	lantibiotic	28.2
AP013061.1-351646/2	synthetic_stool_low_S25	low	lantibiotic	28.2
HE613569.1-1194826/2	synthetic_stool_low_S47	low	lantibiotic	28.2
HE613569.1-1874486/2	synthetic_stool_low_S47	low	lantibiotic	28.2
HE613569.1-2282448/2	synthetic_stool_low_S47	low	lantibiotic	28.2
HE613569.1-3355868/1	synthetic_stool_low_S47	low	lantibiotic	28.2
HE613569.1-3857908/1	synthetic_stool_low_S47	low	lantibiotic	28.2
AZXI01000068.1-180578/1	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-193024/2	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-195590/1	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-23960/1	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-38854/2	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-44300/1	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-44740/2	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-52446/2	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-80190/2	synthetic_stool_low_S51	low	lantibiotic	28.2
AZXI01000068.1-86442/1	synthetic_stool_low_S51	low	lantibiotic	28.2
CP001834.1-3367522/2	synthetic_stool_low_S13	low	lantibiotic	28.2
CP001834.1-2116576/2	synthetic_stool_low_S24	low	lantibiotic	28.2
CP001834.1-4501514/2	synthetic_stool_low_S36	low	lantibiotic	28.2
CP001834.1-15552/2	synthetic_stool_low_S56	low	lantibiotic	28.2
HE613569.1-544128/1	synthetic_stool_high_S1	high	lantibiotic	28.2
HE613569.1-58080/2	synthetic_stool_high_S12	high	lantibiotic	28.2
HE613569.1-14726742/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-15992182/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-16592248/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-16753638/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-17805964/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-18133952/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-1941356/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-21011044/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-2472334/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-3298630/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-3762946/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-4360120/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-4590994/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-543914/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-6783862/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-9009754/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-9025456/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-9476314/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-9655510/2	synthetic_stool_high_S20	high	lantibiotic	28.2
CP001834.1-4646270/2	synthetic_stool_high_S21	high	lantibiotic	28.2
HE613569.1-181792/1	synthetic_stool_high_S25	high	lantibiotic	28.2
HE613569.1-180278/1	synthetic_stool_high_S28	high	lantibiotic	28.2
HE613569.1-23298/2	synthetic_stool_high_S36	high	lantibiotic	28.2
HE613569.1-250798/1	synthetic_stool_high_S36	high	lantibiotic	28.2
HE613569.1-375642/1	synthetic_stool_high_S36	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-478340/2	synthetic_stool_high_S4	high	lantibiotic	28.2
HE613569.1-428368/1	synthetic_stool_high_S40	high	lantibiotic	28.2
HE613569.1-10259794/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-10663150/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-10745468/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-12196140/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-1297644/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-14686240/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-15868984/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-16251120/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-19357418/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-19606032/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-20153008/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-23296822/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-23957644/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-24673710/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-24998768/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-25685388/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-26624944/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-27628076/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-29305246/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-32950926/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-33117888/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-33670858/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-34726832/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-35523306/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-35553532/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-36228096/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-36507190/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-37349274/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-38987566/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-39025462/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-39123718/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-40482166/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-41566530/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-41954944/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-43884728/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-44151502/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-44814978/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-7055918/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-8401824/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-1507104/2	synthetic_stool_high_S46	high	lantibiotic	28.2
HE613569.1-952740/2	synthetic_stool_high_S46	high	lantibiotic	28.2
HE613569.1-78714/2	synthetic_stool_high_S5	high	lantibiotic	28.2
HE613569.1-10768292/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-1087118/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-14495502/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-15376454/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-16270012/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-18103096/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-2067512/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-4769260/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-5634878/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-5776794/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-735496/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-8537648/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-8756856/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-8938696/1	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-9456730/2	synthetic_stool_high_S54	high	lantibiotic	28.2
HE613569.1-84040/2	synthetic_stool_high_S56	high	lantibiotic	28.2
HE613569.1-273314/2	synthetic_stool_high_S60	high	lantibiotic	28.2
CP001834.1-1752298/2	synthetic_stool_low_S0	low	lantibiotic	28.2
CP001834.1-15150386/1	synthetic_stool_low_S14	low	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-15032/2	synthetic_stool_low_S14	low	lantibiotic	28.2
CP001834.1-13574964/2	synthetic_stool_low_S2	low	lantibiotic	28.2
HE613569.1-1561858/1	synthetic_stool_low_S22	low	lantibiotic	28.2
CP001834.1-3114834/1	synthetic_stool_low_S29	low	lantibiotic	28.2
HE613569.1-182870/1	synthetic_stool_low_S40	low	lantibiotic	28.2
HE613569.1-1469504/1	synthetic_stool_low_S47	low	lantibiotic	28.2
HE613569.1-357230/1	synthetic_stool_low_S47	low	lantibiotic	28.2
CP008815.1-913084/1	synthetic_stool_low_S55	low	lantibiotic	28.2
CP001834.1-3987274/1	synthetic_stool_low_S8	low	lantibiotic	28.2
HE613569.1-24786/2	synthetic_stool_high_S11	high	lantibiotic	28.2
HE613569.1-132760/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-21603962/1	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-5463162/2	synthetic_stool_high_S20	high	lantibiotic	28.2
HE613569.1-8514046/2	synthetic_stool_high_S20	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-72586/1	synthetic_stool_high_S23	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-1110274/2	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-214476/2	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-351290/1	synthetic_stool_high_S4	high	lantibiotic	28.2
gi|1098137419|emb|FOXX01000002.1|-604334/1	synthetic_stool_high_S4	high	lantibiotic	28.2
HE613569.1-11934542/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-15666838/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-24556596/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-2480728/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-24872344/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-28515302/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-30986856/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-32774718/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-34605678/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-35988390/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-37866506/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-38205508/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-42741212/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-45446998/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-45685252/2	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-45767476/1	synthetic_stool_high_S41	high	lantibiotic	28.2
HE613569.1-4787990/2	synthetic_stool_high_S41	high	lantibiotic	28.2
