readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
gi|754859657|ref|NZ_CP009285.1|-659062/2	synthetic_stool_low_S11	low	OxyN	30_10	210_240	44.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-287992/2	synthetic_stool_low_S20	low	OxyN	30_10	210_240	44.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-779194/2	synthetic_stool_low_S25	low	OxyN	30_10	210_240	44.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-32700/1	synthetic_stool_low_S56	low	OxyN	30_10	210_240	44.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-3086/1	synthetic_stool_low_S40	low	OxyN	30_10	220_250	44.9	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-16432/2	synthetic_stool_low_S16	low	OxyN	30_10	160_190	44.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-2084/1	synthetic_stool_low_S27	low	OxyN	30_10	170_200	44.8	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-138850/2	synthetic_stool_low_S28	low	OxyN	30_10	170_200	44.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-15812/2	synthetic_stool_low_S67	low	OxyN	30_10	190_220	44.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-153042/1	synthetic_stool_low_S11	low	OxyN	30_10	210_240	44.8	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-5156/2	synthetic_stool_low_S44	low	OxyN	30_10	60_90	44.7	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|1098134558|emb|FOXX01000014.1|-8446/2	synthetic_stool_low_S27	low	OxyN	30_10	170_200	44.7	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|640937269|gb|JJOH01000002.1|-23988/2	synthetic_stool_low_S49	low	OxyN	30_10	190_220	44.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-344964/1	synthetic_stool_low_S20	low	OxyN	30_10	220_250	44.7	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|928414697|gb|LGKI01000478.1|-3798/2	synthetic_stool_low_S2	low	OxyN	30_10	60_90	44.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-2432/2	synthetic_stool_low_S37	low	OxyN	30_10	60_90	44.6	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
OBDZ01000030.1-2848/1	synthetic_stool_low_S41	low	OxyN	30_10	60_90	44.6	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-462/2	synthetic_stool_low_S58	low	OxyN	30_10	60_90	44.6	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-318032/2	synthetic_stool_high_S35	high	OxyN	30_10	90_120	44.6	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-6330/1	synthetic_stool_high_S61	high	OxyN	30_10	90_120	44.6	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|1098134558|emb|FOXX01000014.1|-3196/2	synthetic_stool_high_S23	high	OxyN	30_10	170_200	44.6	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-846976/2	synthetic_stool_low_S67	low	OxyN	30_10	200_230	44.6	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-626480/2	synthetic_stool_high_S59	high	OxyN	30_10	220_250	44.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-39858/2	synthetic_stool_high_S18	high	OxyN	30_10	0_30	44.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-258898/1	synthetic_stool_high_S50	high	OxyN	30_10	0_30	44.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-339064/1	synthetic_stool_high_S8	high	OxyN	30_10	0_30	44.5	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-14484/1	synthetic_stool_high_S63	high	OxyN	30_10	60_90	44.5	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-3108/2	synthetic_stool_high_S8	high	OxyN	30_10	160_190	44.5	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-3160/1	synthetic_stool_low_S16	low	OxyN	30_10	160_190	44.5	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-5600/1	synthetic_stool_high_S37	high	OxyN	30_10	220_250	44.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
LZZI01000003.1-7968/1	synthetic_stool_low_S40	low	OxyN	30_10	220_250	44.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|529222834|ref|NC_021985.1|-400340/2	synthetic_stool_high_S18	high	OxyN	30_10	0_30	44.4	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-294082/1	synthetic_stool_high_S8	high	OxyN	30_10	0_30	44.4	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|640937269|gb|JJOH01000002.1|-24110/1	synthetic_stool_low_S53	low	OxyN	30_10	0_30	44.4	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|529222834|ref|NC_021985.1|-174358/2	synthetic_stool_low_S54	low	OxyN	30_10	0_30	44.4	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
LZZI01000003.1-1198/1	synthetic_stool_low_S15	low	OxyN	30_10	60_90	44.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4196/1	synthetic_stool_high_S48	high	OxyN	30_10	90_120	44.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-166/2	synthetic_stool_low_S52	low	OxyN	30_10	90_120	44.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-110496/2	synthetic_stool_high_S47	high	OxyN	30_10	170_200	44.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-15220/2	synthetic_stool_low_S29	low	OxyN	30_10	170_200	44.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-31202/2	synthetic_stool_low_S53	low	OxyN	30_10	190_220	44.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-2218/2	synthetic_stool_low_S41	low	OxyN	30_10	60_90	44.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-1342/1	synthetic_stool_high_S6	high	OxyN	30_10	160_190	44.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-554/1	synthetic_stool_high_S25	high	OxyN	30_10	220_250	44.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|529222834|ref|NC_021985.1|-661976/2	synthetic_stool_high_S45	high	OxyN	30_10	220_250	44.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-20336/1	synthetic_stool_low_S18	low	OxyN	30_10	160_190	43.9	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-13794/1	synthetic_stool_low_S69	low	OxyN	30_10	160_190	43.9	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|640937269|gb|JJOH01000002.1|-7650/2	synthetic_stool_high_S56	high	OxyN	30_10	170_200	43.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-20172/2	synthetic_stool_high_S31	high	OxyN	30_10	200_230	43.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-191802/1	synthetic_stool_low_S11	low	OxyN	30_10	210_240	43.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-432470/1	synthetic_stool_low_S26	low	OxyN	30_10	60_90	43.8	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-15026/2	synthetic_stool_high_S57	high	OxyN	30_10	160_190	43.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-7878/1	synthetic_stool_high_S63	high	OxyN	30_10	160_190	43.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-2796/2	synthetic_stool_low_S63	low	OxyN	30_10	160_190	43.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-8286/1	synthetic_stool_low_S18	low	OxyN	30_10	170_200	43.8	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-6980/1	synthetic_stool_high_S64	high	OxyN	30_10	60_90	43.7	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-3054/1	synthetic_stool_low_S45	low	OxyN	30_10	60_90	43.7	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-5144/1	synthetic_stool_low_S45	low	OxyN	30_10	60_90	43.7	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-3058/1	synthetic_stool_low_S51	low	OxyN	30_10	60_90	43.7	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|754859657|ref|NZ_CP009285.1|-708410/1	synthetic_stool_low_S50	low	OxyN	30_10	90_120	43.7	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-459444/1	synthetic_stool_low_S50	low	OxyN	30_10	170_200	43.7	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-21454/1	synthetic_stool_low_S56	low	OxyN	30_10	170_200	43.7	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-2464/1	synthetic_stool_low_S59	low	OxyN	30_10	190_220	43.7	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-8308/1	synthetic_stool_low_S51	low	OxyN	30_10	60_90	43.6	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|754859657|ref|NZ_CP009285.1|-524036/2	synthetic_stool_high_S4	high	OxyN	30_10	90_120	43.6	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-749448/2	synthetic_stool_high_S59	high	OxyN	30_10	90_120	43.6	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|1098134558|emb|FOXX01000014.1|-6420/2	synthetic_stool_low_S27	low	OxyN	30_10	160_190	43.6	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|928414697|gb|LGKI01000478.1|-11006/2	synthetic_stool_low_S69	low	OxyN	30_10	160_190	43.6	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-2362/1	synthetic_stool_low_S37	low	OxyN	30_10	170_200	43.6	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
OBDZ01000030.1-2658/1	synthetic_stool_low_S59	low	OxyN	30_10	190_220	43.6	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|754859657|ref|NZ_CP009285.1|-427320/2	synthetic_stool_low_S67	low	OxyN	30_10	190_220	43.6	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-11552/1	synthetic_stool_high_S22	high	OxyN	30_10	60_90	43.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-1668/1	synthetic_stool_high_S22	high	OxyN	30_10	60_90	43.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-7216/2	synthetic_stool_high_S22	high	OxyN	30_10	60_90	43.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-738/2	synthetic_stool_high_S60	high	OxyN	30_10	60_90	43.5	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|754859657|ref|NZ_CP009285.1|-1064/2	synthetic_stool_low_S25	low	OxyN	30_10	60_90	43.5	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-303296/2	synthetic_stool_high_S46	high	OxyN	30_10	90_120	43.5	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1098134558|emb|FOXX01000014.1|-1300/2	synthetic_stool_high_S23	high	OxyN	30_10	160_190	43.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-576/2	synthetic_stool_high_S32	high	OxyN	30_10	160_190	43.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-6370/2	synthetic_stool_low_S27	low	OxyN	30_10	160_190	43.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-6988/1	synthetic_stool_low_S27	low	OxyN	30_10	160_190	43.5	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-569172/1	synthetic_stool_high_S47	high	OxyN	30_10	170_200	43.5	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-4656/1	synthetic_stool_high_S61	high	OxyN	30_10	200_230	43.5	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-118/2	synthetic_stool_low_S7	low	OxyN	30_10	200_230	43.5	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-7578/1	synthetic_stool_low_S44	low	OxyN	30_10	220_250	43.5	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-419478/2	synthetic_stool_low_S38	low	OxyN	30_10	60_90	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-668496/1	synthetic_stool_high_S35	high	OxyN	30_10	90_120	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-6468/1	synthetic_stool_high_S9	high	OxyN	30_10	90_120	43.4	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-535866/2	synthetic_stool_low_S7	low	OxyN	30_10	90_120	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-768488/1	synthetic_stool_high_S46	high	OxyN	30_10	170_200	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-668496/2	synthetic_stool_high_S35	high	OxyN	30_10	190_220	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-116602/1	synthetic_stool_low_S38	low	OxyN	30_10	190_220	43.4	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-24044/1	synthetic_stool_low_S56	low	OxyN	30_10	190_220	43.4	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-524618/2	synthetic_stool_high_S46	high	OxyN	30_10	60_90	43.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-818482/2	synthetic_stool_high_S47	high	OxyN	30_10	60_90	43.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|928414697|gb|LGKI01000478.1|-2742/1	synthetic_stool_low_S39	low	OxyN	30_10	60_90	43.3	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|640937269|gb|JJOH01000002.1|-19810/2	synthetic_stool_low_S43	low	OxyN	30_10	90_120	43.3	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-14378/2	synthetic_stool_low_S53	low	OxyN	30_10	90_120	43.3	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|529222834|ref|NC_021985.1|-445206/1	synthetic_stool_high_S15	high	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-341364/2	synthetic_stool_high_S40	high	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-366372/1	synthetic_stool_high_S50	high	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-243134/2	synthetic_stool_high_S8	high	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-494368/2	synthetic_stool_high_S8	high	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-425644/1	synthetic_stool_low_S36	low	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-30080/1	synthetic_stool_low_S38	low	OxyN	30_10	160_190	43.3	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-178122/1	synthetic_stool_low_S22	low	OxyN	30_10	210_240	43.3	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-160/1	synthetic_stool_low_S16	low	OxyN	30_10	220_250	43.3	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-604978/1	synthetic_stool_high_S14	high	OxyN	30_10	160_190	43.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-695900/2	synthetic_stool_high_S35	high	OxyN	30_10	160_190	43.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-862562/1	synthetic_stool_high_S45	high	OxyN	30_10	160_190	43.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-79494/2	synthetic_stool_high_S62	high	OxyN	30_10	160_190	43.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-241140/1	synthetic_stool_low_S20	low	OxyN	30_10	160_190	43.2	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-1972/2	synthetic_stool_low_S18	low	OxyN	30_10	220_250	43.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-26944/1	synthetic_stool_low_S43	low	OxyN	30_10	220_250	43.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-33704/1	synthetic_stool_low_S49	low	OxyN	30_10	220_250	43.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|1098134558|emb|FOXX01000014.1|-5950/2	synthetic_stool_low_S55	low	OxyN	30_10	60_90	43.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
OBDZ01000030.1-618/2	synthetic_stool_low_S59	low	OxyN	30_10	60_90	43.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-2364/1	synthetic_stool_high_S43	high	OxyN	30_10	90_120	43.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-286408/1	synthetic_stool_low_S7	low	OxyN	30_10	90_120	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-158298/2	synthetic_stool_high_S14	high	OxyN	30_10	160_190	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-727696/1	synthetic_stool_low_S22	low	OxyN	30_10	160_190	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-458204/1	synthetic_stool_low_S36	low	OxyN	30_10	160_190	43.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-249834/2	synthetic_stool_low_S50	low	OxyN	30_10	160_190	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-315750/2	synthetic_stool_low_S50	low	OxyN	30_10	190_220	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-2482/1	synthetic_stool_low_S29	low	OxyN	30_10	200_230	43.1	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-34228/2	synthetic_stool_low_S50	low	OxyN	30_10	200_230	43.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1098134558|emb|FOXX01000014.1|-8196/1	synthetic_stool_high_S37	high	OxyN	30_10	210_240	43.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-7514/1	synthetic_stool_low_S37	low	OxyN	30_10	210_240	43.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|640937269|gb|JJOH01000002.1|-29734/1	synthetic_stool_high_S31	high	OxyN	30_10	0_30	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-34864/2	synthetic_stool_high_S56	high	OxyN	30_10	0_30	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-3606/2	synthetic_stool_high_S64	high	OxyN	30_10	0_30	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-29502/1	synthetic_stool_low_S29	low	OxyN	30_10	0_30	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-3982/2	synthetic_stool_high_S21	high	OxyN	30_10	60_90	43	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|640937269|gb|JJOH01000002.1|-810/2	synthetic_stool_low_S18	low	OxyN	30_10	170_200	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-22798/1	synthetic_stool_low_S43	low	OxyN	30_10	190_220	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-36698/2	synthetic_stool_low_S53	low	OxyN	30_10	190_220	43	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-655274/2	synthetic_stool_high_S35	high	OxyN	30_10	200_230	43	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|640937269|gb|JJOH01000002.1|-1182/1	synthetic_stool_low_S69	low	OxyN	30_10	90_120	42.9	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|754859657|ref|NZ_CP009285.1|-21866/2	synthetic_stool_low_S39	low	OxyN	30_10	160_190	42.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-518922/2	synthetic_stool_high_S35	high	OxyN	30_10	220_250	42.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-4808/1	synthetic_stool_high_S38	high	OxyN	30_10	220_250	42.9	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|640937269|gb|JJOH01000002.1|-29288/1	synthetic_stool_high_S31	high	OxyN	30_10	0_30	42.8	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-11992/2	synthetic_stool_high_S49	high	OxyN	30_10	0_30	42.8	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-32998/1	synthetic_stool_high_S56	high	OxyN	30_10	0_30	42.8	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-32854/1	synthetic_stool_low_S49	low	OxyN	30_10	0_30	42.8	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|1098134558|emb|FOXX01000014.1|-4310/2	synthetic_stool_low_S58	low	OxyN	30_10	160_190	42.8	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-490/2	synthetic_stool_low_S58	low	OxyN	30_10	160_190	42.8	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
