readID	Sample	sampleType	cyclaseType	HMMScore
AZXI01000013.1-1361952/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1415006/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1562480/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1650086/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1685268/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1740008/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-1817910/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-222514/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-238920/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-292100/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-327396/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-341962/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-657832/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-743014/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-930142/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-937916/2	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-940306/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-953264/1	synthetic_stool_low_S51	low	TcmJ	31.2
AZXI01000013.1-955428/1	synthetic_stool_low_S51	low	TcmJ	31.2
gi|640930959|gb|JJOH01000095.1|-64406/2	synthetic_stool_low_S56	low	TcmJ	31.2
OBDZ01000030.1-25020/1	synthetic_stool_low_S69	low	TcmJ	31.2
OBDZ01000030.1-39840/1	synthetic_stool_low_S69	low	TcmJ	31.2
OBDZ01000030.1-103564/2	synthetic_stool_low_S8	low	TcmJ	31.2
OBDZ01000030.1-10414/1	synthetic_stool_low_S8	low	TcmJ	31.2
OBDZ01000030.1-115090/2	synthetic_stool_low_S8	low	TcmJ	31.2
OBDZ01000030.1-1428/1	synthetic_stool_low_S8	low	TcmJ	31.2
OBDZ01000030.1-148156/1	synthetic_stool_low_S8	low	TcmJ	31.2
gi|1098134558|emb|FOXX01000014.1|-62944/2	synthetic_stool_high_S12	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-9116/1	synthetic_stool_high_S12	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-102404/1	synthetic_stool_high_S4	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-144350/1	synthetic_stool_high_S4	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-27226/2	synthetic_stool_high_S4	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-74162/1	synthetic_stool_high_S4	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-890/2	synthetic_stool_high_S4	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-3110/2	synthetic_stool_high_S7	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-82/1	synthetic_stool_low_S14	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-342/2	synthetic_stool_low_S34	low	TcmJ	31.1
AZXI01000013.1-1541674/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-852312/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-13520/1	synthetic_stool_low_S52	low	TcmJ	31.1
gi|640930959|gb|JJOH01000095.1|-43300/1	synthetic_stool_low_S56	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-1306/1	synthetic_stool_low_S59	low	TcmJ	31.1
AZXI01000013.1-1733212/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1823622/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-434074/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-823000/1	synthetic_stool_low_S51	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-56986/1	synthetic_stool_high_S4	high	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-6481300/2	synthetic_stool_low_S32	low	TcmJ	31.1
gi|640930959|gb|JJOH01000095.1|-5376/2	synthetic_stool_low_S47	low	TcmJ	31.1
AZXI01000013.1-847038/1	synthetic_stool_low_S51	low	TcmJ	31.1
gi|640930959|gb|JJOH01000095.1|-58460/2	synthetic_stool_low_S65	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-2762/2	synthetic_stool_high_S23	high	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-238524/2	synthetic_stool_high_S4	high	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-168330/1	synthetic_stool_low_S23	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-243306/1	synthetic_stool_low_S23	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-296996/2	synthetic_stool_low_S32	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-115282/2	synthetic_stool_low_S33	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-167806/2	synthetic_stool_low_S33	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-10186/1	synthetic_stool_low_S34	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-52476/1	synthetic_stool_low_S49	low	TcmJ	31.1
AZXI01000002.1-1318732/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-1661714/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-1688370/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-1787302/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-2069288/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-2073370/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-2189266/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-2302920/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-2897254/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-3366760/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000002.1-3583354/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-467302/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-819190/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-879694/2	synthetic_stool_low_S51	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-41846/1	synthetic_stool_low_S6	low	TcmJ	31.1
OBDZ01000030.1-54892/1	synthetic_stool_low_S69	low	TcmJ	31.1
OBDZ01000030.1-144684/1	synthetic_stool_low_S8	low	TcmJ	31.1
OBDZ01000030.1-146616/2	synthetic_stool_low_S8	low	TcmJ	31.1
OBDZ01000030.1-6242/1	synthetic_stool_high_S3	high	TcmJ	31.1
OBDZ01000030.1-11984/2	synthetic_stool_low_S27	low	TcmJ	31.1
AZXI01000002.1-3280268/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-736346/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-964630/1	synthetic_stool_low_S51	low	TcmJ	31.1
OBDZ01000030.1-57432/2	synthetic_stool_low_S69	low	TcmJ	31.1
OBDZ01000030.1-9676/2	synthetic_stool_low_S69	low	TcmJ	31.1
OBDZ01000030.1-155204/1	synthetic_stool_low_S8	low	TcmJ	31.1
AZXI01000013.1-8/2	synthetic_stool_high_S36	high	TcmJ	31.1
gi|640930959|gb|JJOH01000095.1|-12300/2	synthetic_stool_high_S53	high	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-2782586/1	synthetic_stool_low_S32	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-3176700/2	synthetic_stool_low_S32	low	TcmJ	31.1
gi|928414697|gb|LGKI01000478.1|-68776/2	synthetic_stool_low_S33	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-1262602/1	synthetic_stool_low_S34	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-97160/2	synthetic_stool_low_S41	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-15054/1	synthetic_stool_low_S47	low	TcmJ	31.1
AZXI01000013.1-1034980/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-122826/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1492122/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1495412/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1550372/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1690628/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1702348/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-1724162/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-467308/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-579468/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-586542/1	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-74478/2	synthetic_stool_low_S51	low	TcmJ	31.1
AZXI01000013.1-981468/2	synthetic_stool_low_S51	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-12234078/1	synthetic_stool_low_S51	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-3311078/2	synthetic_stool_low_S51	low	TcmJ	31.1
gi|529222834|ref|NC_021985.1|-9843264/1	synthetic_stool_low_S51	low	TcmJ	31.1
gi|640930959|gb|JJOH01000095.1|-81468/1	synthetic_stool_low_S56	low	TcmJ	31.1
OBDZ01000030.1-194884/1	synthetic_stool_low_S8	low	TcmJ	31.1
OBDZ01000030.1-25254/1	synthetic_stool_low_S8	low	TcmJ	31.1
gi|1098134558|emb|FOXX01000014.1|-102136/2	synthetic_stool_high_S4	high	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-39334/2	synthetic_stool_high_S4	high	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-46248/1	synthetic_stool_high_S4	high	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-24200/2	synthetic_stool_high_S7	high	TcmJ	31
JOFH01000019.1-437500/1	synthetic_stool_high_S7	high	TcmJ	31
gi|529222834|ref|NC_021985.1|-10102366/1	synthetic_stool_low_S51	low	TcmJ	31
gi|640932211|gb|JJOH01000028.1|-21142/2	synthetic_stool_low_S63	low	TcmJ	31
JOFH01000019.1-728618/1	synthetic_stool_low_S64	low	TcmJ	31
JOFH01000019.1-803356/2	synthetic_stool_low_S64	low	TcmJ	31
AZXI01000013.1-105286/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1091564/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1213774/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1256164/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1307078/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1507506/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-1656000/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-246968/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-413054/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-444686/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-603232/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-62998/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-816042/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-829576/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-898286/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-973290/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-98482/1	synthetic_stool_low_S51	low	TcmJ	31
gi|529222834|ref|NC_021985.1|-11778444/1	synthetic_stool_low_S51	low	TcmJ	31
JOFH01000019.1-96760/1	synthetic_stool_high_S7	high	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-33694/1	synthetic_stool_high_S12	high	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-53426/1	synthetic_stool_high_S4	high	TcmJ	31
gi|928414697|gb|LGKI01000478.1|-77706/2	synthetic_stool_high_S59	high	TcmJ	31
gi|928414697|gb|LGKI01000478.1|-224840/2	synthetic_stool_low_S23	low	TcmJ	31
CP004121.1-5866584/2	synthetic_stool_low_S26	low	TcmJ	31
gi|529222834|ref|NC_021985.1|-7230522/2	synthetic_stool_low_S32	low	TcmJ	31
gi|928414697|gb|LGKI01000478.1|-141150/2	synthetic_stool_low_S33	low	TcmJ	31
AZXI01000002.1-1871472/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000002.1-2484862/2	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000002.1-3329082/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000002.1-3760928/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000002.1-485536/2	synthetic_stool_low_S51	low	TcmJ	31
gi|928414697|gb|LGKI01000478.1|-2752/2	synthetic_stool_low_S65	low	TcmJ	31
OBDZ01000030.1-2294/1	synthetic_stool_high_S14	high	TcmJ	31
OBDZ01000030.1-3924/1	synthetic_stool_high_S14	high	TcmJ	31
OBDZ01000030.1-5620/1	synthetic_stool_low_S23	low	TcmJ	31
OBDZ01000030.1-642/1	synthetic_stool_low_S28	low	TcmJ	31
OBDZ01000030.1-35784/2	synthetic_stool_low_S69	low	TcmJ	31
OBDZ01000030.1-50144/1	synthetic_stool_low_S69	low	TcmJ	31
OBDZ01000030.1-54416/1	synthetic_stool_low_S69	low	TcmJ	31
OBDZ01000030.1-55486/1	synthetic_stool_low_S69	low	TcmJ	31
OBDZ01000030.1-126274/1	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-136216/1	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-161062/1	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-161950/1	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-46680/1	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-92514/2	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-95368/2	synthetic_stool_low_S8	low	TcmJ	31
OBDZ01000030.1-2960/2	synthetic_stool_high_S3	high	TcmJ	31
gi|640930959|gb|JJOH01000095.1|-13490/2	synthetic_stool_high_S53	high	TcmJ	31
JOFH01000019.1-347302/2	synthetic_stool_high_S7	high	TcmJ	31
OBDZ01000030.1-45692/1	synthetic_stool_low_S27	low	TcmJ	31
gi|640930959|gb|JJOH01000095.1|-16758/1	synthetic_stool_low_S47	low	TcmJ	31
AZXI01000013.1-506640/1	synthetic_stool_low_S51	low	TcmJ	31
AZXI01000013.1-880956/2	synthetic_stool_low_S51	low	TcmJ	31
JOFH01000019.1-97986/2	synthetic_stool_low_S64	low	TcmJ	31
gi|640932211|gb|JJOH01000028.1|-4118/2	synthetic_stool_low_S65	low	TcmJ	31
gi|1098134558|emb|FOXX01000014.1|-31464/2	synthetic_stool_high_S12	high	TcmJ	30.9
AZXI01000013.1-4936/2	synthetic_stool_high_S63	high	TcmJ	30.9
JOFH01000019.1-178076/2	synthetic_stool_high_S7	high	TcmJ	30.9
JOFH01000019.1-254284/1	synthetic_stool_high_S7	high	TcmJ	30.9
JOFH01000019.1-46696/2	synthetic_stool_low_S2	low	TcmJ	30.9
AZXI01000013.1-1077480/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-117546/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1196560/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-124234/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1392084/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1476540/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1527638/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1541396/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1541740/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1777510/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1786100/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-503020/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-571556/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-610524/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-697830/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-785006/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-788300/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-810634/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-82986/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-953738/1	synthetic_stool_low_S51	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-7108982/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-28548/1	synthetic_stool_low_S53	low	TcmJ	30.9
JOFH01000019.1-675742/1	synthetic_stool_low_S64	low	TcmJ	30.9
AZXI01000013.1-1358090/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1393056/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1404874/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-643802/2	synthetic_stool_low_S51	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-4035792/1	synthetic_stool_low_S51	low	TcmJ	30.9
gi|1098134558|emb|FOXX01000014.1|-11216/2	synthetic_stool_low_S59	low	TcmJ	30.9
OBDZ01000030.1-1356/2	synthetic_stool_high_S18	high	TcmJ	30.9
OBDZ01000030.1-21568/2	synthetic_stool_high_S3	high	TcmJ	30.9
OBDZ01000030.1-12292/2	synthetic_stool_low_S27	low	TcmJ	30.9
AZXI01000002.1-2211678/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-2951830/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-1581498/1	synthetic_stool_low_S51	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-6966328/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-29208/1	synthetic_stool_low_S52	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-64312/1	synthetic_stool_low_S56	low	TcmJ	30.9
OBDZ01000030.1-560/1	synthetic_stool_low_S68	low	TcmJ	30.9
OBDZ01000030.1-35298/2	synthetic_stool_low_S69	low	TcmJ	30.9
OBDZ01000030.1-4104/1	synthetic_stool_low_S8	low	TcmJ	30.9
CP001739.1-1627440/2	synthetic_stool_high_S4	high	TcmJ	30.9
OBDZ01000030.1-10898/1	synthetic_stool_low_S23	low	TcmJ	30.9
AZXI01000002.1-1171426/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-1569178/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-2080922/2	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-3391082/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000002.1-3773074/1	synthetic_stool_low_S51	low	TcmJ	30.9
OBDZ01000030.1-12170/1	synthetic_stool_low_S8	low	TcmJ	30.9
OBDZ01000030.1-121732/2	synthetic_stool_low_S8	low	TcmJ	30.9
gi|928414697|gb|LGKI01000478.1|-4638/1	synthetic_stool_high_S62	high	TcmJ	30.9
AZXI01000013.1-5178/2	synthetic_stool_low_S10	low	TcmJ	30.9
AZXI01000013.1-269164/1	synthetic_stool_low_S51	low	TcmJ	30.9
AZXI01000013.1-614422/2	synthetic_stool_low_S51	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-648642/2	synthetic_stool_low_S51	low	TcmJ	30.9
gi|529222834|ref|NC_021985.1|-799370/2	synthetic_stool_low_S51	low	TcmJ	30.9
JOFH01000019.1-360658/2	synthetic_stool_low_S64	low	TcmJ	30.9
JOFH01000019.1-873350/2	synthetic_stool_low_S64	low	TcmJ	30.9
OBDZ01000030.1-25158/1	synthetic_stool_low_S8	low	TcmJ	30.9
AZXI01000013.1-8/1	synthetic_stool_high_S36	high	TcmJ	30.8
AZXI01000013.1-1952/2	synthetic_stool_low_S41	low	TcmJ	30.8
AZXI01000013.1-1002014/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1006698/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1082582/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1120348/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1168976/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1194144/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1214372/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-122328/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1245686/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-125192/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1346760/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-138776/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1410380/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1425252/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1429690/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1512734/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1576066/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1578292/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1626776/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1628462/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1705836/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1739540/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1779430/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1803276/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-1838298/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-212812/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-247770/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-296202/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-304762/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-320608/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-352844/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-354210/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-369608/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-417190/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-427210/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-470564/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-512780/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-514090/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-582390/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-685066/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-700662/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-743132/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-750184/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-751976/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-78946/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-826424/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-83308/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-844932/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-856636/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-888492/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-905380/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-931908/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-966444/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-18768/2	synthetic_stool_low_S53	low	TcmJ	30.8
AZXI01000013.1-35960/1	synthetic_stool_low_S53	low	TcmJ	30.8
AZXI01000013.1-60824/1	synthetic_stool_low_S53	low	TcmJ	30.8
JOFH01000019.1-1065284/2	synthetic_stool_low_S64	low	TcmJ	30.8
JOFH01000019.1-1115336/1	synthetic_stool_low_S64	low	TcmJ	30.8
AZXI01000013.1-504516/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-861612/2	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-741934/1	synthetic_stool_low_S51	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-9352/2	synthetic_stool_high_S1	high	TcmJ	30.8
gi|1098134558|emb|FOXX01000014.1|-110750/2	synthetic_stool_high_S4	high	TcmJ	30.8
gi|1098134558|emb|FOXX01000014.1|-30676/1	synthetic_stool_high_S4	high	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-65836/2	synthetic_stool_high_S41	high	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-7232/2	synthetic_stool_high_S41	high	TcmJ	30.8
AZXI01000013.1-3066/2	synthetic_stool_high_S63	high	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-37166/1	synthetic_stool_low_S22	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-190596/1	synthetic_stool_low_S23	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-221862/2	synthetic_stool_low_S23	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-63352/1	synthetic_stool_low_S23	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-75796/2	synthetic_stool_low_S23	low	TcmJ	30.8
OBDZ01000030.1-17510/1	synthetic_stool_low_S23	low	TcmJ	30.8
OBDZ01000030.1-30304/1	synthetic_stool_low_S27	low	TcmJ	30.8
OBDZ01000030.1-7954/1	synthetic_stool_low_S27	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-11152/1	synthetic_stool_low_S40	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-97592/2	synthetic_stool_low_S49	low	TcmJ	30.8
AZXI01000002.1-3287086/1	synthetic_stool_low_S51	low	TcmJ	30.8
AZXI01000013.1-658300/1	synthetic_stool_low_S51	low	TcmJ	30.8
gi|529222834|ref|NC_021985.1|-8460728/1	synthetic_stool_low_S51	low	TcmJ	30.8
JOFH01000019.1-306960/2	synthetic_stool_low_S64	low	TcmJ	30.8
OBDZ01000030.1-82860/1	synthetic_stool_low_S69	low	TcmJ	30.8
AZXI01000002.1-2778542/2	synthetic_stool_low_S51	low	TcmJ	30.8
gi|928414697|gb|LGKI01000478.1|-101590/1	synthetic_stool_high_S41	high	TcmJ	30.8
