readID	Sample	sampleType	cyclaseType	HMMScore
JOFH01000019.1-19782/2	synthetic_stool_low_S0	low	TcmI	51.1
gi|529222834|ref|NC_021985.1|-149614/1	synthetic_stool_low_S36	low	TcmI	51.1
gi|529222834|ref|NC_021985.1|-69272/1	synthetic_stool_high_S45	high	TcmI	51
JOFH01000019.1-1884/2	synthetic_stool_low_S4	low	TcmI	51
JOFH01000019.1-6608/1	synthetic_stool_high_S64	high	TcmI	51
JOFH01000019.1-2674/2	synthetic_stool_low_S36	low	TcmI	51
JOFH01000019.1-3182/2	synthetic_stool_low_S68	low	TcmI	51
gi|640932211|gb|JJOH01000028.1|-2774/2	synthetic_stool_high_S56	high	TcmI	51
gi|529222834|ref|NC_021985.1|-39362/1	synthetic_stool_high_S3	high	TcmI	51
gi|529222834|ref|NC_021985.1|-102488/2	synthetic_stool_low_S21	low	TcmI	51
JOFH01000019.1-13452/1	synthetic_stool_high_S26	high	TcmI	50.9
JOFH01000019.1-16020/1	synthetic_stool_low_S36	low	TcmI	50.9
gi|640932211|gb|JJOH01000028.1|-1570/2	synthetic_stool_high_S31	high	TcmI	50.9
JOFH01000019.1-6730/2	synthetic_stool_high_S37	high	TcmI	50.8
JOFH01000019.1-22468/1	synthetic_stool_low_S36	low	TcmI	50.8
gi|640932211|gb|JJOH01000028.1|-4774/1	synthetic_stool_high_S61	high	TcmI	50.8
JOFH01000019.1-21946/2	synthetic_stool_high_S2	high	TcmI	50.8
gi|640930959|gb|JJOH01000095.1|-7890/2	synthetic_stool_high_S61	high	TcmI	50.7
gi|529222834|ref|NC_021985.1|-240620/1	synthetic_stool_high_S59	high	TcmI	50.6
JOFH01000019.1-12386/2	synthetic_stool_high_S19	high	TcmI	50.5
JOFH01000019.1-11818/1	synthetic_stool_high_S2	high	TcmI	50.5
JOFH01000019.1-168/1	synthetic_stool_high_S64	high	TcmI	50.5
JOFH01000019.1-21982/2	synthetic_stool_low_S36	low	TcmI	50.4
JOFH01000019.1-16366/2	synthetic_stool_high_S64	high	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-9970/1	synthetic_stool_high_S31	high	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-488/1	synthetic_stool_high_S39	high	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-3272/1	synthetic_stool_high_S61	high	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-6204/2	synthetic_stool_high_S64	high	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-6484/1	synthetic_stool_high_S64	high	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-3148/1	synthetic_stool_high_S64	high	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-4020/2	synthetic_stool_high_S64	high	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-5838/1	synthetic_stool_low_S43	low	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-3656/1	synthetic_stool_low_S49	low	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-800/1	synthetic_stool_low_S53	low	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-12928/1	synthetic_stool_low_S56	low	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-3484/1	synthetic_stool_low_S56	low	TcmI	50.3
gi|640930959|gb|JJOH01000095.1|-364/2	synthetic_stool_high_S56	high	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-4288/2	synthetic_stool_low_S49	low	TcmI	50.3
gi|640932211|gb|JJOH01000028.1|-6036/2	synthetic_stool_low_S56	low	TcmI	50.3
JOFH01000019.1-17044/1	synthetic_stool_high_S19	high	TcmI	50.2
JOFH01000019.1-3626/2	synthetic_stool_high_S64	high	TcmI	50.2
gi|529222834|ref|NC_021985.1|-354900/2	synthetic_stool_high_S50	high	TcmI	50.2
gi|529222834|ref|NC_021985.1|-156168/1	synthetic_stool_low_S21	low	TcmI	50.2
gi|640930959|gb|JJOH01000095.1|-11980/1	synthetic_stool_high_S49	high	TcmI	50.2
gi|640930959|gb|JJOH01000095.1|-5702/2	synthetic_stool_high_S49	high	TcmI	50.2
gi|640932211|gb|JJOH01000028.1|-1750/2	synthetic_stool_high_S56	high	TcmI	50.2
gi|640932211|gb|JJOH01000028.1|-3234/1	synthetic_stool_high_S56	high	TcmI	50.2
gi|640930959|gb|JJOH01000095.1|-18392/1	synthetic_stool_high_S61	high	TcmI	50.2
gi|640932211|gb|JJOH01000028.1|-5818/2	synthetic_stool_high_S61	high	TcmI	50.2
gi|640932211|gb|JJOH01000028.1|-986/2	synthetic_stool_high_S61	high	TcmI	50.2
gi|640930959|gb|JJOH01000095.1|-10464/2	synthetic_stool_low_S29	low	TcmI	50.2
AZXI01000013.1-10240/2	synthetic_stool_low_S9	low	TcmI	50.2
gi|529222834|ref|NC_021985.1|-745456/1	synthetic_stool_high_S15	high	TcmI	50.1
JOFH01000019.1-12820/2	synthetic_stool_high_S27	high	TcmI	50.1
gi|529222834|ref|NC_021985.1|-90344/1	synthetic_stool_high_S8	high	TcmI	50.1
gi|529222834|ref|NC_021985.1|-669832/1	synthetic_stool_low_S54	low	TcmI	50.1
gi|640930959|gb|JJOH01000095.1|-14824/2	synthetic_stool_low_S56	low	TcmI	50.1
gi|640930959|gb|JJOH01000095.1|-17358/1	synthetic_stool_high_S31	high	TcmI	50.1
gi|640932211|gb|JJOH01000028.1|-1800/2	synthetic_stool_high_S31	high	TcmI	50.1
gi|529222834|ref|NC_021985.1|-223542/2	synthetic_stool_low_S54	low	TcmI	50.1
JOFH01000019.1-7320/2	synthetic_stool_high_S6	high	TcmI	50
JOFH01000019.1-4962/1	synthetic_stool_high_S69	high	TcmI	50
JOFH01000019.1-16376/2	synthetic_stool_low_S36	low	TcmI	50
JOFH01000019.1-21364/2	synthetic_stool_low_S68	low	TcmI	50
JOFH01000019.1-6620/2	synthetic_stool_low_S45	low	TcmI	50
gi|529222834|ref|NC_021985.1|-492344/1	synthetic_stool_high_S59	high	TcmI	49.9
AZXI01000002.1-12958/2	synthetic_stool_low_S45	low	TcmI	49.9
AZXI01000013.1-7488/2	synthetic_stool_low_S5	low	TcmI	49.9
JOFH01000019.1-6194/1	synthetic_stool_low_S68	low	TcmI	49.9
gi|640930959|gb|JJOH01000095.1|-6794/1	synthetic_stool_high_S49	high	TcmI	49.8
JOFH01000019.1-5244/1	synthetic_stool_high_S6	high	TcmI	49.8
gi|529222834|ref|NC_021985.1|-100750/2	synthetic_stool_high_S45	high	TcmI	49.8
JOFH01000019.1-400/2	synthetic_stool_high_S19	high	TcmI	49.8
AZXI01000013.1-14676/2	synthetic_stool_high_S25	high	TcmI	49.8
gi|529222834|ref|NC_021985.1|-818140/1	synthetic_stool_high_S45	high	TcmI	49.8
AZXI01000002.1-1602/1	synthetic_stool_low_S59	low	TcmI	49.8
JOFH01000019.1-4544/2	synthetic_stool_high_S37	high	TcmI	49.7
AZXI01000013.1-668/2	synthetic_stool_high_S51	high	TcmI	49.7
gi|640932211|gb|JJOH01000028.1|-1328/1	synthetic_stool_high_S31	high	TcmI	49.7
gi|529222834|ref|NC_021985.1|-364412/2	synthetic_stool_high_S50	high	TcmI	49.7
JOFH01000019.1-11122/2	synthetic_stool_low_S0	low	TcmI	49.6
AZXI01000002.1-26484/2	synthetic_stool_high_S15	high	TcmI	49.6
JOFH01000019.1-13722/2	synthetic_stool_low_S30	low	TcmI	49.5
JOFH01000019.1-18148/2	synthetic_stool_high_S26	high	TcmI	49.4
AZXI01000002.1-3716/2	synthetic_stool_high_S3	high	TcmI	49.4
JOFH01000019.1-5082/2	synthetic_stool_high_S64	high	TcmI	49.3
JOFH01000019.1-3596/2	synthetic_stool_high_S2	high	TcmI	49.3
gi|529222834|ref|NC_021985.1|-229782/1	synthetic_stool_high_S50	high	TcmI	49.3
gi|529222834|ref|NC_021985.1|-50980/2	synthetic_stool_low_S47	low	TcmI	49.3
AZXI01000013.1-10376/1	synthetic_stool_high_S25	high	TcmI	49.3
AZXI01000013.1-14392/2	synthetic_stool_low_S9	low	TcmI	49.3
gi|529222834|ref|NC_021985.1|-480490/2	synthetic_stool_low_S36	low	TcmI	49.2
JOFH01000019.1-5572/2	synthetic_stool_low_S36	low	TcmI	49.1
JOFH01000019.1-15338/1	synthetic_stool_high_S69	high	TcmI	49
AZXI01000002.1-25170/2	synthetic_stool_high_S15	high	TcmI	49
AZXI01000002.1-23852/1	synthetic_stool_high_S24	high	TcmI	49
AZXI01000002.1-5644/2	synthetic_stool_high_S69	high	TcmI	49
AZXI01000002.1-7018/1	synthetic_stool_high_S69	high	TcmI	49
AZXI01000002.1-3992/1	synthetic_stool_high_S69	high	TcmI	48.9
gi|640932211|gb|JJOH01000028.1|-4422/2	synthetic_stool_low_S29	low	TcmI	48.9
JOFH01000019.1-7874/1	synthetic_stool_low_S30	low	TcmI	48.8
JOFH01000019.1-6212/1	synthetic_stool_low_S45	low	TcmI	48.8
gi|640930959|gb|JJOH01000095.1|-3670/2	synthetic_stool_high_S61	high	TcmI	48.8
gi|640932211|gb|JJOH01000028.1|-2786/1	synthetic_stool_low_S56	low	TcmI	48.8
AZXI01000002.1-12196/2	synthetic_stool_high_S15	high	TcmI	48.8
AZXI01000002.1-1280/1	synthetic_stool_high_S28	high	TcmI	48.8
gi|529222834|ref|NC_021985.1|-93348/1	synthetic_stool_high_S50	high	TcmI	48.7
AZXI01000002.1-27290/2	synthetic_stool_low_S45	low	TcmI	48.7
gi|529222834|ref|NC_021985.1|-430678/2	synthetic_stool_high_S50	high	TcmI	48.6
gi|529222834|ref|NC_021985.1|-534630/1	synthetic_stool_high_S50	high	TcmI	48.6
gi|529222834|ref|NC_021985.1|-488336/1	synthetic_stool_low_S36	low	TcmI	48.6
JOFH01000019.1-10736/2	synthetic_stool_high_S19	high	TcmI	48.5
JOFH01000019.1-2296/1	synthetic_stool_high_S29	high	TcmI	48.5
JOFH01000019.1-22410/2	synthetic_stool_high_S19	high	TcmI	48.5
gi|640932211|gb|JJOH01000028.1|-1722/2	synthetic_stool_low_S56	low	TcmI	48.5
JOFH01000019.1-16898/2	synthetic_stool_low_S59	low	TcmI	48.5
JOFH01000019.1-16598/1	synthetic_stool_low_S0	low	TcmI	48.5
AZXI01000013.1-13994/1	synthetic_stool_high_S15	high	TcmI	48.4
AZXI01000013.1-478/1	synthetic_stool_high_S3	high	TcmI	48.4
AZXI01000013.1-13912/1	synthetic_stool_high_S37	high	TcmI	48.4
AZXI01000013.1-7190/2	synthetic_stool_high_S37	high	TcmI	48.4
AZXI01000013.1-8904/2	synthetic_stool_high_S38	high	TcmI	48.4
AZXI01000013.1-13200/2	synthetic_stool_high_S60	high	TcmI	48.4
AZXI01000013.1-13852/2	synthetic_stool_high_S60	high	TcmI	48.4
AZXI01000013.1-4190/1	synthetic_stool_high_S60	high	TcmI	48.4
AZXI01000013.1-3182/2	synthetic_stool_high_S69	high	TcmI	48.4
AZXI01000013.1-538/2	synthetic_stool_low_S40	low	TcmI	48.4
AZXI01000013.1-1782/2	synthetic_stool_low_S45	low	TcmI	48.4
JOFH01000019.1-13158/2	synthetic_stool_low_S59	low	TcmI	48.4
AZXI01000013.1-10424/1	synthetic_stool_high_S15	high	TcmI	48.4
gi|640930959|gb|JJOH01000095.1|-16486/1	synthetic_stool_high_S64	high	TcmI	48.4
JOFH01000019.1-7282/2	synthetic_stool_low_S36	low	TcmI	48.4
AZXI01000013.1-8202/1	synthetic_stool_high_S3	high	TcmI	48.3
AZXI01000013.1-13796/2	synthetic_stool_low_S45	low	TcmI	48.3
AZXI01000013.1-9912/2	synthetic_stool_high_S37	high	TcmI	48.3
AZXI01000002.1-29338/1	synthetic_stool_low_S5	low	TcmI	48.3
gi|640930959|gb|JJOH01000095.1|-6548/2	synthetic_stool_high_S64	high	TcmI	48.3
gi|529222834|ref|NC_021985.1|-350362/1	synthetic_stool_low_S54	low	TcmI	48.2
AZXI01000013.1-3720/2	synthetic_stool_high_S37	high	TcmI	48.2
AZXI01000013.1-5108/1	synthetic_stool_low_S5	low	TcmI	48.1
gi|640930959|gb|JJOH01000095.1|-19434/1	synthetic_stool_low_S56	low	TcmI	48.1
AZXI01000002.1-27124/1	synthetic_stool_low_S45	low	TcmI	48
AZXI01000002.1-12030/2	synthetic_stool_high_S15	high	TcmI	48
gi|529222834|ref|NC_021985.1|-28846/2	synthetic_stool_high_S45	high	TcmI	47.9
JOFH01000019.1-5200/2	synthetic_stool_high_S2	high	TcmI	47.9
JOFH01000019.1-2280/1	synthetic_stool_high_S6	high	TcmI	47.9
AZXI01000013.1-7978/1	synthetic_stool_high_S15	high	TcmI	47.9
AZXI01000013.1-4880/2	synthetic_stool_high_S24	high	TcmI	47.9
AZXI01000013.1-742/1	synthetic_stool_high_S29	high	TcmI	47.9
AZXI01000013.1-13722/1	synthetic_stool_high_S3	high	TcmI	47.9
AZXI01000002.1-14136/2	synthetic_stool_high_S69	high	TcmI	47.9
AZXI01000002.1-2364/2	synthetic_stool_low_S59	low	TcmI	47.9
AZXI01000002.1-21330/2	synthetic_stool_low_S9	low	TcmI	47.9
gi|529222834|ref|NC_021985.1|-39058/2	synthetic_stool_high_S59	high	TcmI	47.8
JOFH01000019.1-19896/2	synthetic_stool_high_S64	high	TcmI	47.8
AZXI01000013.1-3478/1	synthetic_stool_low_S45	low	TcmI	47.8
AZXI01000002.1-1236/2	synthetic_stool_high_S15	high	TcmI	47.8
AZXI01000002.1-14000/1	synthetic_stool_high_S60	high	TcmI	47.8
AZXI01000002.1-27128/1	synthetic_stool_high_S60	high	TcmI	47.8
JOFH01000019.1-5196/2	synthetic_stool_high_S64	high	TcmI	47.8
AZXI01000002.1-1410/1	synthetic_stool_low_S9	low	TcmI	47.8
JOFH01000019.1-1002/2	synthetic_stool_high_S27	high	TcmI	47.7
JOFH01000019.1-11630/2	synthetic_stool_high_S26	high	TcmI	47.7
AZXI01000002.1-13490/2	synthetic_stool_high_S25	high	TcmI	47.7
AZXI01000002.1-17574/1	synthetic_stool_high_S25	high	TcmI	47.7
gi|529222834|ref|NC_021985.1|-15586/2	synthetic_stool_low_S21	low	TcmI	47.7
gi|640932211|gb|JJOH01000028.1|-4410/1	synthetic_stool_low_S56	low	TcmI	47.7
JOFH01000019.1-8718/1	synthetic_stool_low_S59	low	TcmI	47.7
JOFH01000019.1-2014/2	synthetic_stool_high_S69	high	TcmI	47.6
AZXI01000013.1-9818/1	synthetic_stool_high_S60	high	TcmI	47.6
AZXI01000013.1-1688/1	synthetic_stool_low_S69	low	TcmI	47.6
gi|640932211|gb|JJOH01000028.1|-6752/1	synthetic_stool_low_S43	low	TcmI	47.6
gi|529222834|ref|NC_021985.1|-529042/2	synthetic_stool_high_S15	high	TcmI	47.5
JOFH01000019.1-2894/2	synthetic_stool_high_S64	high	TcmI	47.5
JOFH01000019.1-7542/1	synthetic_stool_low_S36	low	TcmI	47.5
JOFH01000019.1-14138/2	synthetic_stool_low_S30	low	TcmI	47.4
JOFH01000019.1-15754/2	synthetic_stool_high_S35	high	TcmI	47.4
gi|640932211|gb|JJOH01000028.1|-2664/2	synthetic_stool_low_S49	low	TcmI	47.3
AZXI01000002.1-21668/2	synthetic_stool_high_S38	high	TcmI	47.3
gi|640932211|gb|JJOH01000028.1|-2514/1	synthetic_stool_high_S56	high	TcmI	47.3
AZXI01000002.1-13672/2	synthetic_stool_high_S37	high	TcmI	47.3
AZXI01000002.1-7846/2	synthetic_stool_high_S28	high	TcmI	47.2
AZXI01000002.1-29944/2	synthetic_stool_high_S3	high	TcmI	47.2
AZXI01000002.1-14540/2	synthetic_stool_high_S37	high	TcmI	47.2
AZXI01000002.1-19684/2	synthetic_stool_high_S37	high	TcmI	47.2
AZXI01000002.1-8884/2	synthetic_stool_high_S37	high	TcmI	47.2
AZXI01000002.1-14014/2	synthetic_stool_high_S60	high	TcmI	47.2
AZXI01000002.1-12328/1	synthetic_stool_high_S69	high	TcmI	47.2
AZXI01000002.1-28520/2	synthetic_stool_high_S69	high	TcmI	47.2
AZXI01000002.1-29386/2	synthetic_stool_low_S45	low	TcmI	47.2
AZXI01000002.1-19308/2	synthetic_stool_low_S5	low	TcmI	47.2
AZXI01000013.1-6342/1	synthetic_stool_high_S25	high	TcmI	47.2
gi|640930959|gb|JJOH01000095.1|-17210/2	synthetic_stool_high_S49	high	TcmI	47.2
gi|640930959|gb|JJOH01000095.1|-1040/2	synthetic_stool_low_S5	low	TcmI	47.2
gi|640932211|gb|JJOH01000028.1|-4126/2	synthetic_stool_low_S53	low	TcmI	47.2
gi|640932211|gb|JJOH01000028.1|-3422/1	synthetic_stool_low_S56	low	TcmI	47.2
JOFH01000019.1-4128/1	synthetic_stool_high_S2	high	TcmI	47.2
AZXI01000013.1-5198/2	synthetic_stool_high_S60	high	TcmI	47.2
AZXI01000002.1-16438/1	synthetic_stool_high_S15	high	TcmI	47.1
AZXI01000002.1-11092/2	synthetic_stool_high_S28	high	TcmI	47.1
AZXI01000002.1-9400/1	synthetic_stool_high_S3	high	TcmI	47.1
AZXI01000002.1-13546/1	synthetic_stool_high_S37	high	TcmI	47.1
AZXI01000002.1-15004/1	synthetic_stool_high_S69	high	TcmI	47.1
AZXI01000002.1-214/1	synthetic_stool_low_S44	low	TcmI	47.1
AZXI01000002.1-27144/2	synthetic_stool_low_S45	low	TcmI	47.1
AZXI01000002.1-27430/1	synthetic_stool_low_S5	low	TcmI	47.1
JOFH01000019.1-3208/1	synthetic_stool_low_S59	low	TcmI	47.1
AZXI01000002.1-3854/1	synthetic_stool_low_S9	low	TcmI	47.1
gi|640930959|gb|JJOH01000095.1|-12048/1	synthetic_stool_high_S49	high	TcmI	47.1
gi|640930959|gb|JJOH01000095.1|-3164/2	synthetic_stool_high_S49	high	TcmI	47.1
gi|529222834|ref|NC_021985.1|-582384/2	synthetic_stool_high_S59	high	TcmI	47.1
gi|640932211|gb|JJOH01000028.1|-6320/1	synthetic_stool_low_S43	low	TcmI	47.1
JOFH01000019.1-2416/1	synthetic_stool_low_S60	low	TcmI	47
JOFH01000019.1-7954/2	synthetic_stool_low_S68	low	TcmI	47
AZXI01000002.1-25048/2	synthetic_stool_low_S9	low	TcmI	47
JOFH01000019.1-6934/1	synthetic_stool_high_S2	high	TcmI	46.9
AZXI01000013.1-8452/1	synthetic_stool_high_S38	high	TcmI	46.9
JOFH01000019.1-12010/1	synthetic_stool_low_S60	low	TcmI	46.8
gi|529222834|ref|NC_021985.1|-487106/1	synthetic_stool_high_S50	high	TcmI	46.8
AZXI01000013.1-12898/2	synthetic_stool_low_S5	low	TcmI	46.8
AZXI01000013.1-14038/2	synthetic_stool_low_S9	low	TcmI	46.8
JOFH01000019.1-716/2	synthetic_stool_high_S26	high	TcmI	46.7
gi|640930959|gb|JJOH01000095.1|-14614/2	synthetic_stool_high_S49	high	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-21370/2	synthetic_stool_high_S56	high	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-16558/1	synthetic_stool_high_S61	high	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-4180/2	synthetic_stool_high_S61	high	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-17726/2	synthetic_stool_high_S64	high	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-8612/2	synthetic_stool_high_S64	high	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-6550/1	synthetic_stool_low_S29	low	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-7290/1	synthetic_stool_low_S29	low	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-9946/2	synthetic_stool_low_S43	low	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-3000/2	synthetic_stool_low_S43	low	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-9332/1	synthetic_stool_low_S49	low	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-1758/2	synthetic_stool_low_S49	low	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-11056/1	synthetic_stool_low_S53	low	TcmI	46.6
gi|640930959|gb|JJOH01000095.1|-702/2	synthetic_stool_low_S53	low	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-198/2	synthetic_stool_low_S53	low	TcmI	46.6
gi|529222834|ref|NC_021985.1|-552734/1	synthetic_stool_high_S15	high	TcmI	46.6
AZXI01000013.1-848/2	synthetic_stool_low_S30	low	TcmI	46.6
AZXI01000013.1-4680/1	synthetic_stool_low_S9	low	TcmI	46.6
AZXI01000002.1-10878/1	synthetic_stool_high_S28	high	TcmI	46.6
gi|640932211|gb|JJOH01000028.1|-6284/1	synthetic_stool_high_S49	high	TcmI	46.5
gi|640930959|gb|JJOH01000095.1|-12234/2	synthetic_stool_high_S56	high	TcmI	46.5
gi|640932211|gb|JJOH01000028.1|-6798/1	synthetic_stool_high_S61	high	TcmI	46.5
gi|640930959|gb|JJOH01000095.1|-11174/2	synthetic_stool_high_S64	high	TcmI	46.5
gi|640932211|gb|JJOH01000028.1|-2892/1	synthetic_stool_low_S29	low	TcmI	46.5
gi|640932211|gb|JJOH01000028.1|-6046/2	synthetic_stool_low_S29	low	TcmI	46.5
gi|640932211|gb|JJOH01000028.1|-3118/2	synthetic_stool_low_S56	low	TcmI	46.5
gi|529222834|ref|NC_021985.1|-467700/1	synthetic_stool_high_S50	high	TcmI	46.5
AZXI01000013.1-9972/1	synthetic_stool_high_S38	high	TcmI	46.5
AZXI01000002.1-3074/2	synthetic_stool_low_S30	low	TcmI	46.5
gi|640930959|gb|JJOH01000095.1|-966/2	synthetic_stool_low_S18	low	TcmI	46.4
AZXI01000002.1-25124/2	synthetic_stool_high_S24	high	TcmI	46.4
gi|529222834|ref|NC_021985.1|-605878/2	synthetic_stool_high_S59	high	TcmI	46.4
AZXI01000002.1-2036/2	synthetic_stool_low_S9	low	TcmI	46.3
gi|529222834|ref|NC_021985.1|-43308/2	synthetic_stool_high_S15	high	TcmI	46.3
gi|640932211|gb|JJOH01000028.1|-1012/1	synthetic_stool_high_S49	high	TcmI	46.3
AZXI01000002.1-842/1	synthetic_stool_low_S9	low	TcmI	46.3
AZXI01000002.1-28976/2	synthetic_stool_high_S3	high	TcmI	46.3
AZXI01000002.1-31650/2	synthetic_stool_low_S5	low	TcmI	46.3
AZXI01000002.1-31864/2	synthetic_stool_low_S5	low	TcmI	46.3
gi|640932211|gb|JJOH01000028.1|-1466/2	synthetic_stool_low_S53	low	TcmI	46.3
gi|529222834|ref|NC_021985.1|-636960/1	synthetic_stool_high_S15	high	TcmI	46.2
AZXI01000002.1-17662/2	synthetic_stool_low_S5	low	TcmI	46.2
JOFH01000019.1-2554/2	synthetic_stool_high_S6	high	TcmI	46.2
AZXI01000002.1-738/2	synthetic_stool_low_S13	low	TcmI	46.2
AZXI01000002.1-30236/1	synthetic_stool_low_S45	low	TcmI	46.2
JOFH01000019.1-1544/1	synthetic_stool_high_S6	high	TcmI	46.2
gi|640932211|gb|JJOH01000028.1|-5334/2	synthetic_stool_low_S49	low	TcmI	46.2
JOFH01000019.1-1216/2	synthetic_stool_low_S60	low	TcmI	46.1
gi|529222834|ref|NC_021985.1|-169054/2	synthetic_stool_low_S54	low	TcmI	46.1
AZXI01000013.1-2542/1	synthetic_stool_high_S37	high	TcmI	46.1
AZXI01000013.1-4914/1	synthetic_stool_high_S37	high	TcmI	46.1
AZXI01000013.1-9730/1	synthetic_stool_high_S38	high	TcmI	46.1
AZXI01000013.1-5204/2	synthetic_stool_low_S45	low	TcmI	46.1
gi|529222834|ref|NC_021985.1|-54980/2	synthetic_stool_low_S54	low	TcmI	46.1
AZXI01000013.1-5626/2	synthetic_stool_high_S24	high	TcmI	46
AZXI01000013.1-9896/2	synthetic_stool_high_S24	high	TcmI	46
AZXI01000013.1-5608/1	synthetic_stool_high_S38	high	TcmI	46
AZXI01000013.1-7262/1	synthetic_stool_high_S38	high	TcmI	46
gi|640932211|gb|JJOH01000028.1|-4278/1	synthetic_stool_high_S61	high	TcmI	46
gi|640930959|gb|JJOH01000095.1|-2334/2	synthetic_stool_low_S18	low	TcmI	46
gi|640932211|gb|JJOH01000028.1|-4184/1	synthetic_stool_low_S49	low	TcmI	46
gi|640930959|gb|JJOH01000095.1|-842/2	synthetic_stool_low_S67	low	TcmI	46
AZXI01000013.1-10888/1	synthetic_stool_high_S24	high	TcmI	46
AZXI01000013.1-14202/2	synthetic_stool_high_S25	high	TcmI	46
AZXI01000013.1-12930/2	synthetic_stool_high_S28	high	TcmI	46
AZXI01000013.1-2174/2	synthetic_stool_high_S37	high	TcmI	46
AZXI01000013.1-410/1	synthetic_stool_high_S38	high	TcmI	46
AZXI01000013.1-2140/1	synthetic_stool_high_S60	high	TcmI	46
AZXI01000013.1-5872/2	synthetic_stool_high_S60	high	TcmI	46
AZXI01000013.1-12806/2	synthetic_stool_high_S69	high	TcmI	46
AZXI01000013.1-10504/2	synthetic_stool_low_S5	low	TcmI	46
AZXI01000013.1-2018/2	synthetic_stool_low_S5	low	TcmI	46
AZXI01000013.1-3178/1	synthetic_stool_low_S5	low	TcmI	46
AZXI01000013.1-4590/2	synthetic_stool_low_S9	low	TcmI	46
JOFH01000019.1-8688/2	synthetic_stool_low_S45	low	TcmI	45.9
AZXI01000013.1-4186/1	synthetic_stool_high_S3	high	TcmI	45.9
gi|640932211|gb|JJOH01000028.1|-5074/2	synthetic_stool_high_S31	high	TcmI	45.8
gi|640930959|gb|JJOH01000095.1|-6350/1	synthetic_stool_high_S56	high	TcmI	45.8
gi|640930959|gb|JJOH01000095.1|-17110/1	synthetic_stool_low_S56	low	TcmI	45.8
AZXI01000002.1-28506/2	synthetic_stool_high_S24	high	TcmI	45.8
gi|640932211|gb|JJOH01000028.1|-3170/2	synthetic_stool_low_S29	low	TcmI	45.7
AZXI01000002.1-10398/1	synthetic_stool_high_S15	high	TcmI	45.7
gi|640932211|gb|JJOH01000028.1|-7070/2	synthetic_stool_low_S49	low	TcmI	45.7
AZXI01000002.1-24696/1	synthetic_stool_high_S25	high	TcmI	45.6
AZXI01000013.1-6924/1	synthetic_stool_high_S28	high	TcmI	45.6
gi|529222834|ref|NC_021985.1|-167718/2	synthetic_stool_high_S45	high	TcmI	45.6
gi|640932211|gb|JJOH01000028.1|-5334/1	synthetic_stool_low_S49	low	TcmI	45.5
AZXI01000013.1-194/1	synthetic_stool_high_S3	high	TcmI	45.5
AZXI01000002.1-5634/2	synthetic_stool_high_S60	high	TcmI	45.5
JOFH01000019.1-2754/1	synthetic_stool_high_S29	high	TcmI	45.4
AZXI01000002.1-9528/1	synthetic_stool_high_S69	high	TcmI	45.4
AZXI01000013.1-13730/2	synthetic_stool_low_S5	low	TcmI	45.4
gi|529222834|ref|NC_021985.1|-649290/2	synthetic_stool_high_S40	high	TcmI	45.4
JOFH01000019.1-5190/1	synthetic_stool_low_S60	low	TcmI	45.3
gi|529222834|ref|NC_021985.1|-765962/1	synthetic_stool_high_S15	high	TcmI	45.3
AZXI01000002.1-21654/2	synthetic_stool_high_S37	high	TcmI	45.3
gi|529222834|ref|NC_021985.1|-306846/1	synthetic_stool_high_S40	high	TcmI	45.3
AZXI01000002.1-9966/2	synthetic_stool_high_S24	high	TcmI	45.3
AZXI01000002.1-10282/1	synthetic_stool_low_S5	low	TcmI	45.3
gi|529222834|ref|NC_021985.1|-529042/1	synthetic_stool_high_S15	high	TcmI	45.3
gi|529222834|ref|NC_021985.1|-825696/1	synthetic_stool_high_S40	high	TcmI	45.3
gi|529222834|ref|NC_021985.1|-535068/2	synthetic_stool_low_S54	low	TcmI	45.3
JOFH01000019.1-16690/2	synthetic_stool_low_S60	low	TcmI	45.2
gi|529222834|ref|NC_021985.1|-366374/2	synthetic_stool_high_S8	high	TcmI	45.2
