sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	296	197	gi|640937269|gb|JJOH01000002.1|-31310/2	100	1	100	98	2.07e-47	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	259	358	gi|640937269|gb|JJOH01000002.1|-31000/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	303	204	gi|640937269|gb|JJOH01000002.1|-29448/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	127	28	gi|640937269|gb|JJOH01000002.1|-27570/2	100	1	100	97	9.65e-46	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	224	125	gi|640937269|gb|JJOH01000002.1|-27368/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	315	219	gi|640937269|gb|JJOH01000002.1|-27058/2	100	4	100	95.876	2.09e-42	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	127	226	gi|640937269|gb|JJOH01000002.1|-26120/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	130	31	gi|640937269|gb|JJOH01000002.1|-25374/2	100	1	100	99	4.46e-49	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	213	114	gi|640937269|gb|JJOH01000002.1|-23960/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	196	295	gi|640937269|gb|JJOH01000002.1|-22606/2	100	1	100	98	2.07e-47	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	236	335	gi|640937269|gb|JJOH01000002.1|-20678/2	100	1	100	99	4.46e-49	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	62	161	gi|640937269|gb|JJOH01000002.1|-16206/2	100	1	100	98	2.07e-47	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	301	202	gi|640937269|gb|JJOH01000002.1|-14736/2	100	1	100	97	9.65e-46	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	114	213	gi|640937269|gb|JJOH01000002.1|-14372/1	100	1	100	99	4.46e-49	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	287	188	gi|640937269|gb|JJOH01000002.1|-12254/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	2	101	gi|640937269|gb|JJOH01000002.1|-11338/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	102	3	gi|640937269|gb|JJOH01000002.1|-11282/1	100	1	100	99	4.46e-49	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	266	365	gi|640937269|gb|JJOH01000002.1|-10884/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	263	164	gi|640937269|gb|JJOH01000002.1|-9716/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	238	337	gi|640937269|gb|JJOH01000002.1|-7458/1	100	1	100	98	2.07e-47	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	62	161	gi|640937269|gb|JJOH01000002.1|-7072/1	100	1	100	98	2.07e-47	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	165	66	gi|640937269|gb|JJOH01000002.1|-5716/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	234	333	gi|640937269|gb|JJOH01000002.1|-4944/1	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	49	148	gi|640937269|gb|JJOH01000002.1|-4414/2	100	1	100	99	4.46e-49	synthetic_stool_high_S49	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	300	201	gi|640937269|gb|JJOH01000002.1|-316/2	100	1	100	100	9.58e-51	synthetic_stool_high_S49	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	19	118	gi|1081600317|emb|FMWJ01000012.1|-334/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	164	65	gi|1081600317|emb|FMWJ01000012.1|-284/2	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	42	141	gi|529222834|ref|NC_021985.1|-827166/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	140	41	gi|529222834|ref|NC_021985.1|-711148/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	142	43	gi|529222834|ref|NC_021985.1|-658484/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	190	289	gi|529222834|ref|NC_021985.1|-432372/2	100	1	100	99	4.46e-49	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	280	379	gi|529222834|ref|NC_021985.1|-366258/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	294	195	gi|529222834|ref|NC_021985.1|-318616/2	100	1	100	99	4.46e-49	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	432	333	gi|529222834|ref|NC_021985.1|-221132/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	278	377	gi|529222834|ref|NC_021985.1|-220708/1	100	1	100	96	4.49e-44	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	209	308	gi|529222834|ref|NC_021985.1|-201916/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	145	46	gi|529222834|ref|NC_021985.1|-169002/2	100	1	100	99	4.46e-49	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	29	128	gi|529222834|ref|NC_021985.1|-159156/1	100	1	100	99	4.46e-49	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	448	349	gi|529222834|ref|NC_021985.1|-159156/2	100	1	100	99	4.46e-49	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	283	382	gi|529222834|ref|NC_021985.1|-95374/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	344	245	gi|529222834|ref|NC_021985.1|-88308/1	100	1	100	98	2.07e-47	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	182	83	gi|529222834|ref|NC_021985.1|-85272/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	368	269	gi|529222834|ref|NC_021985.1|-704/1	100	1	100	100	9.58e-51	synthetic_stool_high_S45	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	77	176	gi|529222834|ref|NC_021985.1|-819434/2	100	1	100	98	2.07e-47	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	64	163	gi|529222834|ref|NC_021985.1|-787132/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	242	341	gi|529222834|ref|NC_021985.1|-773478/2	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	238	140	gi|529222834|ref|NC_021985.1|-723754/2	100	1	99	100	3.45e-50	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	279	180	gi|529222834|ref|NC_021985.1|-696602/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	178	79	gi|529222834|ref|NC_021985.1|-576824/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	246	147	gi|529222834|ref|NC_021985.1|-561226/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	265	364	gi|529222834|ref|NC_021985.1|-543882/1	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	280	379	gi|529222834|ref|NC_021985.1|-511454/2	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	289	190	gi|529222834|ref|NC_021985.1|-496054/2	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	307	208	gi|529222834|ref|NC_021985.1|-431934/2	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	277	373	gi|529222834|ref|NC_021985.1|-403458/1	100	3	99	100	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	308	209	gi|529222834|ref|NC_021985.1|-385916/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	269	368	gi|529222834|ref|NC_021985.1|-379118/1	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	276	180	gi|529222834|ref|NC_021985.1|-359902/2	100	4	100	100	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	322	223	gi|529222834|ref|NC_021985.1|-306722/1	100	1	100	98	2.07e-47	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	296	197	gi|529222834|ref|NC_021985.1|-303398/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	24	123	gi|529222834|ref|NC_021985.1|-292514/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	178	79	gi|529222834|ref|NC_021985.1|-229184/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	149	50	gi|529222834|ref|NC_021985.1|-201996/1	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	14	113	gi|529222834|ref|NC_021985.1|-131320/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	374	275	gi|529222834|ref|NC_021985.1|-131320/2	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	124	25	gi|529222834|ref|NC_021985.1|-95974/2	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	228	129	gi|529222834|ref|NC_021985.1|-63710/2	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	245	146	gi|529222834|ref|NC_021985.1|-62952/1	100	1	100	98	2.07e-47	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	248	149	gi|529222834|ref|NC_021985.1|-46014/1	100	1	100	99	4.46e-49	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	216	315	gi|529222834|ref|NC_021985.1|-13748/2	100	1	100	98	2.07e-47	synthetic_stool_high_S40	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	174	75	gi|529222834|ref|NC_021985.1|-12648/1	100	1	100	100	9.58e-51	synthetic_stool_high_S40	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	25	124	gi|640937269|gb|JJOH01000002.1|-3400/2	100	1	100	97	9.65e-46	synthetic_stool_high_S39	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	270	369	gi|640937269|gb|JJOH01000002.1|-3006/1	100	1	100	99	4.46e-49	synthetic_stool_high_S39	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	163	64	gi|640937269|gb|JJOH01000002.1|-2862/2	100	1	100	100	9.58e-51	synthetic_stool_high_S39	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	321	222	gi|640937269|gb|JJOH01000002.1|-536/1	100	1	100	100	9.58e-51	synthetic_stool_high_S39	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	6	105	gi|1081600317|emb|FMWJ01000012.1|-10898/1	100	1	100	100	9.58e-51	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	77	176	gi|1081600317|emb|FMWJ01000012.1|-8722/2	100	1	100	97	9.65e-46	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	133	34	gi|1081600317|emb|FMWJ01000012.1|-6366/2	100	1	100	98	2.07e-47	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	27	126	gi|1081600317|emb|FMWJ01000012.1|-6102/1	100	1	100	100	9.58e-51	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	3	102	gi|1081600317|emb|FMWJ01000012.1|-5298/1	100	1	100	100	9.58e-51	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	62	161	gi|1081600317|emb|FMWJ01000012.1|-3090/1	100	1	100	99	4.46e-49	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	21	120	gi|1081600317|emb|FMWJ01000012.1|-2480/1	100	1	100	99	4.46e-49	synthetic_stool_high_S35	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	16	115	gi|1081600317|emb|FMWJ01000012.1|-12206/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	32	131	gi|1081600317|emb|FMWJ01000012.1|-11110/2	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	169	70	gi|1081600317|emb|FMWJ01000012.1|-10992/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	107	8	gi|1081600317|emb|FMWJ01000012.1|-10658/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	43	142	gi|1081600317|emb|FMWJ01000012.1|-5508/2	100	1	100	98	2.07e-47	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	123	24	gi|1081600317|emb|FMWJ01000012.1|-4284/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	8	107	gi|1081600317|emb|FMWJ01000012.1|-2310/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	58	157	gi|1081600317|emb|FMWJ01000012.1|-1780/1	100	1	100	100	9.58e-51	synthetic_stool_high_S32	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	361	263	gi|640937269|gb|JJOH01000002.1|-36568/1	100	1	99	100	3.45e-50	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	324	225	gi|640937269|gb|JJOH01000002.1|-35734/1	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	356	257	gi|640937269|gb|JJOH01000002.1|-30658/1	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	39	138	gi|640937269|gb|JJOH01000002.1|-27832/1	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	47	146	gi|640937269|gb|JJOH01000002.1|-24034/1	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	205	304	gi|640937269|gb|JJOH01000002.1|-22018/2	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	160	259	gi|640937269|gb|JJOH01000002.1|-21132/2	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	309	210	gi|640937269|gb|JJOH01000002.1|-20570/2	100	1	100	97	9.65e-46	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	10	109	gi|640937269|gb|JJOH01000002.1|-17986/1	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	358	259	gi|640937269|gb|JJOH01000002.1|-11422/2	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	136	37	gi|640937269|gb|JJOH01000002.1|-10730/1	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	36	135	gi|640937269|gb|JJOH01000002.1|-10348/2	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	38	137	gi|640937269|gb|JJOH01000002.1|-9056/2	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	318	219	gi|640937269|gb|JJOH01000002.1|-7422/2	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	108	9	gi|640937269|gb|JJOH01000002.1|-6750/1	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	309	210	gi|640937269|gb|JJOH01000002.1|-6588/1	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	275	176	gi|640937269|gb|JJOH01000002.1|-6266/2	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	370	271	gi|640937269|gb|JJOH01000002.1|-3862/1	100	1	100	100	9.58e-51	synthetic_stool_high_S31	minus_five_score
JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__DF19_23455	1359	172	271	gi|640937269|gb|JJOH01000002.1|-2282/2	100	1	100	99	4.46e-49	synthetic_stool_high_S31	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	140	237	gi|529222834|ref|NC_021985.1|-81032/2	100	1	98	97.959	2.68e-46	synthetic_stool_high_S3	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	279	378	gi|529222834|ref|NC_021985.1|-55080/1	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	276	177	gi|529222834|ref|NC_021985.1|-49110/2	100	1	100	100	9.58e-51	synthetic_stool_high_S3	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	52	151	gi|529222834|ref|NC_021985.1|-21638/1	100	1	100	100	9.58e-51	synthetic_stool_high_S3	minus_five_score
NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase/dehydrase	948	437	338	gi|529222834|ref|NC_021985.1|-21638/2	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
AZXI01000002.1__Salinispora_arenicola_CNB527_Arenimycin_B__Cyclase	486	486	388	AZXI01000002.1-11042/2	100	2	100	94.949	7.51e-42	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	67	166	gi|1081600317|emb|FMWJ01000012.1|-13234/2	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	153	54	gi|1081600317|emb|FMWJ01000012.1|-12730/2	100	1	100	100	9.58e-51	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	155	56	gi|1081600317|emb|FMWJ01000012.1|-11410/2	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	117	18	gi|1081600317|emb|FMWJ01000012.1|-10486/2	100	1	100	98	2.07e-47	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	157	58	gi|1081600317|emb|FMWJ01000012.1|-8908/1	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	171	72	gi|1081600317|emb|FMWJ01000012.1|-7810/1	100	1	100	98	2.07e-47	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	159	60	gi|1081600317|emb|FMWJ01000012.1|-6782/1	100	1	100	100	9.58e-51	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	28	127	gi|1081600317|emb|FMWJ01000012.1|-5202/1	100	1	100	100	9.58e-51	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	30	129	gi|1081600317|emb|FMWJ01000012.1|-5140/1	100	1	100	99	4.46e-49	synthetic_stool_high_S3	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	20	119	gi|1081600317|emb|FMWJ01000012.1|-964/1	100	1	100	99	4.46e-49	synthetic_stool_high_S27	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	112	15	gi|1081600317|emb|FMWJ01000012.1|-754/1	100	1	98	100	1.24e-49	synthetic_stool_high_S27	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	24	123	gi|1081600317|emb|FMWJ01000012.1|-908/1	100	1	100	100	9.58e-51	synthetic_stool_high_S24	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	47	146	gi|1081600317|emb|FMWJ01000012.1|-11544/1	100	1	100	100	9.58e-51	synthetic_stool_high_S22	minus_five_score
NZ_FMWJ01000001__Photorhabdus_luminescens__BLP72_RS13800	1443	16	115	gi|1081600317|emb|FMWJ01000012.1|-9570/1	100	1	100	100	9.58e-51	synthetic_stool_high_S22	minus_five_score
