readID	Sample	sampleType	cyclase_type	window	interval	HMMScore	qseqid
OBDZ01000030.1-19260/1	synthetic_stool_low_S33	low	OxyN	30_10	200_230	50.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-16420/2	synthetic_stool_low_S8	low	OxyN	30_10	200_230	50.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-65980/2	synthetic_stool_low_S8	low	OxyN	30_10	200_230	50.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-1552/2	synthetic_stool_low_S23	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-950/1	synthetic_stool_low_S40	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-102478/2	synthetic_stool_low_S55	low	OxyN	30_10	220_250	50.2	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-4398/2	synthetic_stool_low_S45	low	OxyN	30_10	230_260	50.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-7243306/1	synthetic_stool_low_S51	low	OxyN	30_10	230_260	50.2	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|640937269|gb|JJOH01000002.1|-54446/2	synthetic_stool_low_S63	low	OxyN	30_10	230_260	50.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
gi|640937269|gb|JJOH01000002.1|-204628/1	synthetic_stool_low_S65	low	OxyN	30_10	230_260	50.2	JJOH01000002.1__S.olindensis_strain_DAUFPE_5622_Cosmomycin__Cyclase
OBDZ01000030.1-198892/2	synthetic_stool_low_S8	low	OxyN	30_10	230_260	50.2	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|529222834|ref|NC_021985.1|-207184/2	synthetic_stool_low_S44	low	OxyN	30_10	60_90	50.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-72156/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|754859657|ref|NZ_CP009285.1|-17270844/2	synthetic_stool_low_S36	low	OxyN	30_10	80_110	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-7754/2	synthetic_stool_low_S40	low	OxyN	30_10	80_110	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-15550/2	synthetic_stool_low_S8	low	OxyN	30_10	80_110	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-7172/2	synthetic_stool_high_S59	high	OxyN	30_10	90_120	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-2582/2	synthetic_stool_low_S6	low	OxyN	30_10	90_120	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-203968/2	synthetic_stool_high_S4	high	OxyN	30_10	150_180	50.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-3035642/2	synthetic_stool_low_S1	low	OxyN	30_10	150_180	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-12689396/2	synthetic_stool_low_S36	low	OxyN	30_10	150_180	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-810562/2	synthetic_stool_low_S36	low	OxyN	30_10	150_180	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1098134558|emb|FOXX01000014.1|-7578/1	synthetic_stool_low_S42	low	OxyN	30_10	150_180	50.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-634390/1	synthetic_stool_low_S5	low	OxyN	30_10	150_180	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|928414697|gb|LGKI01000478.1|-13668/1	synthetic_stool_low_S6	low	OxyN	30_10	150_180	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|529222834|ref|NC_021985.1|-6777326/2	synthetic_stool_low_S34	low	OxyN	30_10	170_200	50.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-108938/1	synthetic_stool_low_S8	low	OxyN	30_10	170_200	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-20262/2	synthetic_stool_high_S12	high	OxyN	30_10	180_210	50.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1081600317|emb|FMWJ01000012.1|-26972/2	synthetic_stool_high_S16	high	OxyN	30_10	180_210	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|928414697|gb|LGKI01000478.1|-165720/2	synthetic_stool_high_S41	high	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-75720/1	synthetic_stool_high_S41	high	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-11542/2	synthetic_stool_high_S59	high	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-50588/2	synthetic_stool_low_S11	low	OxyN	30_10	180_210	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-47686/1	synthetic_stool_low_S2	low	OxyN	30_10	180_210	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|928414697|gb|LGKI01000478.1|-254484/2	synthetic_stool_low_S23	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-5624/2	synthetic_stool_low_S24	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-112218/2	synthetic_stool_low_S33	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-148900/2	synthetic_stool_low_S33	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-112192/1	synthetic_stool_low_S49	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
LZZI01000003.1-68388/2	synthetic_stool_low_S56	low	OxyN	30_10	180_210	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-678/1	synthetic_stool_low_S9	low	OxyN	30_10	180_210	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-374102/1	synthetic_stool_high_S50	high	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-2110778/1	synthetic_stool_low_S1	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-2950976/2	synthetic_stool_low_S1	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-47482/1	synthetic_stool_low_S28	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-11103816/1	synthetic_stool_low_S36	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-14036610/1	synthetic_stool_low_S36	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-18267028/1	synthetic_stool_low_S36	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-18662610/2	synthetic_stool_low_S36	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-300430/2	synthetic_stool_low_S55	low	OxyN	30_10	190_220	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
OBDZ01000030.1-364/2	synthetic_stool_high_S18	high	OxyN	30_10	200_230	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-8260/2	synthetic_stool_low_S27	low	OxyN	30_10	200_230	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-109872/1	synthetic_stool_low_S8	low	OxyN	30_10	200_230	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-176662/1	synthetic_stool_low_S8	low	OxyN	30_10	200_230	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-824/1	synthetic_stool_low_S11	low	OxyN	30_10	210_240	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|928414697|gb|LGKI01000478.1|-2230/1	synthetic_stool_low_S6	low	OxyN	30_10	210_240	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-150830/1	synthetic_stool_high_S24	high	OxyN	30_10	220_250	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1098134558|emb|FOXX01000014.1|-79352/2	synthetic_stool_high_S4	high	OxyN	30_10	220_250	50.1	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
LZZI01000003.1-13020/2	synthetic_stool_low_S55	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-424/1	synthetic_stool_low_S55	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-4884/1	synthetic_stool_low_S55	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-98694/2	synthetic_stool_low_S55	low	OxyN	30_10	220_250	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|928414697|gb|LGKI01000478.1|-9958/2	synthetic_stool_low_S23	low	OxyN	30_10	230_260	50.1	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|529222834|ref|NC_021985.1|-5792924/2	synthetic_stool_low_S32	low	OxyN	30_10	230_260	50.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-843314/2	synthetic_stool_low_S34	low	OxyN	30_10	230_260	50.1	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|754859657|ref|NZ_CP009285.1|-461270/1	synthetic_stool_low_S5	low	OxyN	30_10	230_260	50.1	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
LZZI01000003.1-10948/2	synthetic_stool_low_S55	low	OxyN	30_10	230_260	50.1	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-199864/1	synthetic_stool_low_S8	low	OxyN	30_10	230_260	50.1	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-102214/1	synthetic_stool_low_S11	low	OxyN	30_10	240_270	50.1	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|928414697|gb|LGKI01000478.1|-25956/2	synthetic_stool_high_S23	high	OxyN	30_10	60_90	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|529222834|ref|NC_021985.1|-7202914/2	synthetic_stool_low_S51	low	OxyN	30_10	60_90	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
OBDZ01000030.1-24980/1	synthetic_stool_low_S27	low	OxyN	30_10	70_100	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-2998/2	synthetic_stool_low_S40	low	OxyN	30_10	70_100	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-113684/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-1844/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-60362/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|754859657|ref|NZ_CP009285.1|-13220830/2	synthetic_stool_low_S36	low	OxyN	30_10	80_110	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-3941910/1	synthetic_stool_low_S36	low	OxyN	30_10	80_110	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|754859657|ref|NZ_CP009285.1|-9206326/2	synthetic_stool_low_S36	low	OxyN	30_10	80_110	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
OBDZ01000030.1-40440/2	synthetic_stool_low_S27	low	OxyN	30_10	90_120	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-195288/2	synthetic_stool_low_S8	low	OxyN	30_10	90_120	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-39292/2	synthetic_stool_low_S8	low	OxyN	30_10	90_120	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-11792/1	synthetic_stool_high_S12	high	OxyN	30_10	150_180	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-18100/2	synthetic_stool_high_S12	high	OxyN	30_10	150_180	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-130/1	synthetic_stool_high_S39	high	OxyN	30_10	150_180	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|928414697|gb|LGKI01000478.1|-23050/1	synthetic_stool_high_S41	high	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-133524/1	synthetic_stool_low_S23	low	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-203326/2	synthetic_stool_low_S23	low	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-6888/1	synthetic_stool_low_S23	low	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|928414697|gb|LGKI01000478.1|-103770/1	synthetic_stool_low_S33	low	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-548762/1	synthetic_stool_low_S5	low	OxyN	30_10	150_180	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|1098134558|emb|FOXX01000014.1|-2838/1	synthetic_stool_low_S59	low	OxyN	30_10	150_180	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|928414697|gb|LGKI01000478.1|-65188/1	synthetic_stool_low_S6	low	OxyN	30_10	150_180	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|1098134558|emb|FOXX01000014.1|-436/2	synthetic_stool_low_S8	low	OxyN	30_10	150_180	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-146946/1	synthetic_stool_high_S4	high	OxyN	30_10	170_200	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-230936/1	synthetic_stool_high_S4	high	OxyN	30_10	170_200	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|1098134558|emb|FOXX01000014.1|-3382/2	synthetic_stool_high_S4	high	OxyN	30_10	170_200	50	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
OBDZ01000030.1-3078/2	synthetic_stool_high_S14	high	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-88214/1	synthetic_stool_high_S24	high	OxyN	30_10	180_210	50	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
OBDZ01000030.1-15902/1	synthetic_stool_high_S3	high	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-101154/2	synthetic_stool_low_S11	low	OxyN	30_10	180_210	50	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-286530/2	synthetic_stool_low_S11	low	OxyN	30_10	180_210	50	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
OBDZ01000030.1-8206/2	synthetic_stool_low_S33	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-6456/1	synthetic_stool_low_S45	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-13264/2	synthetic_stool_low_S55	low	OxyN	30_10	180_210	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-54948/2	synthetic_stool_low_S55	low	OxyN	30_10	180_210	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-23034/2	synthetic_stool_low_S56	low	OxyN	30_10	180_210	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
OBDZ01000030.1-15056/2	synthetic_stool_low_S69	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-59262/2	synthetic_stool_low_S69	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-150562/2	synthetic_stool_low_S8	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-205616/2	synthetic_stool_low_S8	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-56894/2	synthetic_stool_low_S8	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-88658/1	synthetic_stool_low_S8	low	OxyN	30_10	180_210	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|928414697|gb|LGKI01000478.1|-100056/2	synthetic_stool_low_S23	low	OxyN	30_10	190_220	50	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
OBDZ01000030.1-8292/1	synthetic_stool_low_S27	low	OxyN	30_10	200_230	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-4906/2	synthetic_stool_low_S69	low	OxyN	30_10	200_230	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1081600317|emb|FMWJ01000012.1|-70090/2	synthetic_stool_low_S11	low	OxyN	30_10	220_250	50	NZ_FMWJ01000001__Photorhabdus_luminescens__Cyclase
OBDZ01000030.1-106946/2	synthetic_stool_low_S8	low	OxyN	30_10	220_250	50	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
LZZI01000003.1-556/1	synthetic_stool_high_S10	high	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-156/1	synthetic_stool_high_S44	high	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3452/2	synthetic_stool_high_S59	high	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-57080/1	synthetic_stool_low_S55	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-65350/2	synthetic_stool_low_S55	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-88682/2	synthetic_stool_low_S55	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-13362/2	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-17696/1	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-50146/1	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-63676/1	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-64940/1	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-73522/1	synthetic_stool_low_S56	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
LZZI01000003.1-3524/2	synthetic_stool_low_S67	low	OxyN	30_10	230_260	50	NZ_LZZI01000003__Clostridium_beijerinckii_strain_DSM_53__Cyclase
gi|754859657|ref|NZ_CP009285.1|-810562/1	synthetic_stool_low_S36	low	OxyN	30_10	240_270	50	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-11256830/2	synthetic_stool_low_S51	low	OxyN	30_10	240_270	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|529222834|ref|NC_021985.1|-8498844/1	synthetic_stool_low_S51	low	OxyN	30_10	240_270	50	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
gi|928414697|gb|LGKI01000478.1|-18948/2	synthetic_stool_high_S41	high	OxyN	30_10	60_90	49.9	LGKI01000478__Thermoactinomyces_vulgaris_strain_NRRL_F-5595__Cyclase
gi|754859657|ref|NZ_CP009285.1|-298896/1	synthetic_stool_high_S62	high	OxyN	30_10	60_90	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
OBDZ01000030.1-846/2	synthetic_stool_high_S0	high	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-274/1	synthetic_stool_high_S35	high	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-84880/1	synthetic_stool_high_S4	high	OxyN	30_10	70_100	49.9	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
OBDZ01000030.1-35064/1	synthetic_stool_low_S27	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-35508/2	synthetic_stool_low_S27	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-17486/1	synthetic_stool_low_S33	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-10306/2	synthetic_stool_low_S69	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-107534/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-152836/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-160108/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-53918/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-55018/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-59212/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-65048/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-73334/2	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-94872/1	synthetic_stool_low_S8	low	OxyN	30_10	70_100	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
OBDZ01000030.1-9618/1	synthetic_stool_high_S3	high	OxyN	30_10	80_110	49.9	OBDZ01000030__Orenia_metallireducens_strain_MSL47__Cyclase
gi|1098134558|emb|FOXX01000014.1|-144204/2	synthetic_stool_high_S4	high	OxyN	30_10	80_110	49.9	FOXX01000014__Bacillus_endophyticus_DSM_13796__Cyclase2
gi|754859657|ref|NZ_CP009285.1|-16728800/2	synthetic_stool_low_S36	low	OxyN	30_10	80_110	49.9	NZ_CP009285__Paenibacillus_borealis_strain_DSM_13188__Cyclase
gi|529222834|ref|NC_021985.1|-11761526/2	synthetic_stool_low_S51	low	OxyN	30_10	80_110	49.9	NC_021985.1__S.collinus_Tu365_Rubromycin__Cyclase1
