readID	Sample	sampleType	cyclaseType	HMMScore
AZXI01000002.1-1062/1	synthetic_stool_high_S37	high	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-30586/1	synthetic_stool_low_S43	low	TcmN	34.3
AZXI01000013.1-420/1	synthetic_stool_high_S37	high	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-18162/1	synthetic_stool_high_S56	high	TcmN	34.3
JOFH01000019.1-12462/1	synthetic_stool_low_S45	low	TcmN	34.3
gi|529222834|ref|NC_021985.1|-85116/2	synthetic_stool_low_S54	low	TcmN	34.3
JOFH01000019.1-8092/1	synthetic_stool_low_S59	low	TcmN	34.3
AZXI01000002.1-29904/2	synthetic_stool_high_S15	high	TcmN	34.3
gi|640932211|gb|JJOH01000028.1|-7354/1	synthetic_stool_high_S56	high	TcmN	34.3
AZXI01000002.1-31568/1	synthetic_stool_high_S60	high	TcmN	34.3
gi|640930959|gb|JJOH01000095.1|-14290/2	synthetic_stool_low_S49	low	TcmN	34.3
gi|640932211|gb|JJOH01000028.1|-4778/1	synthetic_stool_low_S49	low	TcmN	34.3
AZXI01000002.1-4600/2	synthetic_stool_low_S5	low	TcmN	34.3
gi|640930959|gb|JJOH01000095.1|-7680/1	synthetic_stool_low_S56	low	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-21248/1	synthetic_stool_high_S56	high	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-32048/1	synthetic_stool_high_S64	high	TcmN	34.3
gi|529222834|ref|NC_021985.1|-271268/1	synthetic_stool_low_S26	low	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-25408/2	synthetic_stool_low_S49	low	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-29610/2	synthetic_stool_low_S49	low	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-956/2	synthetic_stool_low_S5	low	TcmN	34.3
gi|529222834|ref|NC_021985.1|-331838/2	synthetic_stool_low_S54	low	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-9376/1	synthetic_stool_high_S49	high	TcmN	34.3
gi|529222834|ref|NC_021985.1|-387810/2	synthetic_stool_high_S50	high	TcmN	34.3
JOFH01000019.1-12782/1	synthetic_stool_low_S45	low	TcmN	34.3
gi|1098134558|emb|FOXX01000014.1|-620/2	synthetic_stool_high_S28	high	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-27872/2	synthetic_stool_low_S29	low	TcmN	34.3
gi|1098134558|emb|FOXX01000014.1|-7004/1	synthetic_stool_low_S55	low	TcmN	34.3
gi|529222834|ref|NC_021985.1|-156690/2	synthetic_stool_high_S18	high	TcmN	34.3
AZXI01000013.1-254/2	synthetic_stool_high_S29	high	TcmN	34.3
JOFH01000019.1-19236/1	synthetic_stool_high_S6	high	TcmN	34.3
gi|640937269|gb|JJOH01000002.1|-30524/2	synthetic_stool_high_S61	high	TcmN	34.3
gi|754859657|ref|NZ_CP009285.1|-642722/2	synthetic_stool_low_S7	low	TcmN	34.3
gi|640932211|gb|JJOH01000028.1|-5850/2	synthetic_stool_high_S31	high	TcmN	34.2
gi|640930959|gb|JJOH01000095.1|-3784/2	synthetic_stool_low_S49	low	TcmN	34.2
LZZI01000003.1-3208/1	synthetic_stool_low_S15	low	TcmN	34.2
JOFH01000019.1-22020/2	synthetic_stool_low_S30	low	TcmN	34.2
JOFH01000019.1-15858/1	synthetic_stool_low_S68	low	TcmN	34.2
gi|640932211|gb|JJOH01000028.1|-2206/2	synthetic_stool_high_S56	high	TcmN	34.2
gi|640932211|gb|JJOH01000028.1|-1098/1	synthetic_stool_high_S61	high	TcmN	34.2
gi|640932211|gb|JJOH01000028.1|-3802/1	synthetic_stool_high_S64	high	TcmN	34.2
gi|640930959|gb|JJOH01000095.1|-4442/2	synthetic_stool_low_S43	low	TcmN	34.2
gi|640937269|gb|JJOH01000002.1|-17336/2	synthetic_stool_low_S43	low	TcmN	34.2
gi|640930959|gb|JJOH01000095.1|-10710/1	synthetic_stool_low_S49	low	TcmN	34.2
gi|640930959|gb|JJOH01000095.1|-8424/2	synthetic_stool_low_S53	low	TcmN	34.2
gi|640937269|gb|JJOH01000002.1|-21132/2	synthetic_stool_high_S31	high	TcmN	34.2
AZXI01000002.1-16000/1	synthetic_stool_high_S60	high	TcmN	34.2
gi|640937269|gb|JJOH01000002.1|-4384/1	synthetic_stool_low_S29	low	TcmN	34.2
gi|640937269|gb|JJOH01000002.1|-24150/1	synthetic_stool_low_S43	low	TcmN	34.2
gi|640932211|gb|JJOH01000028.1|-7066/2	synthetic_stool_low_S53	low	TcmN	34.2
gi|529222834|ref|NC_021985.1|-796178/1	synthetic_stool_low_S54	low	TcmN	34.2
AZXI01000002.1-24820/2	synthetic_stool_high_S25	high	TcmN	34.2
gi|529222834|ref|NC_021985.1|-640386/2	synthetic_stool_high_S50	high	TcmN	34.2
JOFH01000019.1-15578/1	synthetic_stool_low_S36	low	TcmN	34.2
gi|928414697|gb|LGKI01000478.1|-1256/1	synthetic_stool_low_S14	low	TcmN	34.2
gi|928414697|gb|LGKI01000478.1|-18104/2	synthetic_stool_low_S2	low	TcmN	34.2
gi|640930959|gb|JJOH01000095.1|-13712/1	synthetic_stool_low_S53	low	TcmN	34.2
AZXI01000002.1-9824/2	synthetic_stool_high_S15	high	TcmN	34.2
gi|529222834|ref|NC_021985.1|-397350/1	synthetic_stool_high_S8	high	TcmN	34.2
AZXI01000002.1-28772/1	synthetic_stool_low_S9	low	TcmN	34.2
gi|529222834|ref|NC_021985.1|-379118/1	synthetic_stool_high_S40	high	TcmN	34.2
gi|529222834|ref|NC_021985.1|-704/1	synthetic_stool_high_S45	high	TcmN	34.2
gi|529222834|ref|NC_021985.1|-479920/1	synthetic_stool_high_S59	high	TcmN	34.2
gi|640937269|gb|JJOH01000002.1|-35156/2	synthetic_stool_low_S56	low	TcmN	34.2
JOFH01000019.1-19164/1	synthetic_stool_high_S6	high	TcmN	34.1
JOFH01000019.1-18774/1	synthetic_stool_high_S64	high	TcmN	34.1
JOFH01000019.1-13650/2	synthetic_stool_low_S68	low	TcmN	34.1
gi|640937269|gb|JJOH01000002.1|-33182/1	synthetic_stool_high_S49	high	TcmN	34.1
AZXI01000013.1-5784/2	synthetic_stool_low_S5	low	TcmN	34.1
AZXI01000002.1-230/1	synthetic_stool_high_S29	high	TcmN	34.1
LZZI01000003.1-3402/1	synthetic_stool_high_S62	high	TcmN	34.1
LZZI01000003.1-2896/1	synthetic_stool_low_S15	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-7440/1	synthetic_stool_low_S29	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-3664/1	synthetic_stool_low_S49	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-4576/1	synthetic_stool_high_S31	high	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-6526/2	synthetic_stool_high_S31	high	TcmN	34.1
gi|640930959|gb|JJOH01000095.1|-9128/2	synthetic_stool_high_S49	high	TcmN	34.1
gi|640930959|gb|JJOH01000095.1|-12952/1	synthetic_stool_high_S61	high	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-3388/2	synthetic_stool_low_S29	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-438/2	synthetic_stool_low_S29	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-7256/2	synthetic_stool_low_S49	low	TcmN	34.1
gi|640930959|gb|JJOH01000095.1|-1632/1	synthetic_stool_low_S53	low	TcmN	34.1
gi|640930959|gb|JJOH01000095.1|-19376/1	synthetic_stool_low_S53	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-376/2	synthetic_stool_low_S56	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-720/2	synthetic_stool_low_S56	low	TcmN	34.1
gi|529222834|ref|NC_021985.1|-210454/1	synthetic_stool_high_S59	high	TcmN	34.1
gi|640930959|gb|JJOH01000095.1|-1602/2	synthetic_stool_low_S18	low	TcmN	34.1
gi|529222834|ref|NC_021985.1|-159166/1	synthetic_stool_low_S21	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-404/2	synthetic_stool_low_S29	low	TcmN	34.1
OBDZ01000030.1-196/1	synthetic_stool_high_S21	high	TcmN	34.1
AZXI01000002.1-11908/1	synthetic_stool_high_S38	high	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-1676/2	synthetic_stool_low_S43	low	TcmN	34.1
gi|928414697|gb|LGKI01000478.1|-682/1	synthetic_stool_low_S2	low	TcmN	34.1
gi|640937269|gb|JJOH01000002.1|-15794/2	synthetic_stool_high_S49	high	TcmN	34.1
gi|529222834|ref|NC_021985.1|-297194/1	synthetic_stool_low_S36	low	TcmN	34.1
gi|1098134558|emb|FOXX01000014.1|-8722/2	synthetic_stool_low_S37	low	TcmN	34.1
gi|640937269|gb|JJOH01000002.1|-34138/1	synthetic_stool_low_S53	low	TcmN	34.1
gi|640932211|gb|JJOH01000028.1|-340/1	synthetic_stool_low_S18	low	TcmN	34
AZXI01000002.1-14998/2	synthetic_stool_high_S15	high	TcmN	34
gi|640937269|gb|JJOH01000002.1|-5692/1	synthetic_stool_low_S53	low	TcmN	34
AZXI01000002.1-19694/1	synthetic_stool_high_S24	high	TcmN	34
gi|529222834|ref|NC_021985.1|-139904/2	synthetic_stool_high_S40	high	TcmN	34
gi|640932211|gb|JJOH01000028.1|-5374/2	synthetic_stool_high_S49	high	TcmN	34
gi|640932211|gb|JJOH01000028.1|-2798/2	synthetic_stool_low_S49	low	TcmN	34
AZXI01000002.1-7284/2	synthetic_stool_high_S25	high	TcmN	34
gi|529222834|ref|NC_021985.1|-683138/2	synthetic_stool_high_S15	high	TcmN	34
gi|529222834|ref|NC_021985.1|-811454/2	synthetic_stool_low_S21	low	TcmN	34
gi|529222834|ref|NC_021985.1|-260000/1	synthetic_stool_low_S54	low	TcmN	34
gi|640937269|gb|JJOH01000002.1|-4098/2	synthetic_stool_high_S31	high	TcmN	34
gi|928414697|gb|LGKI01000478.1|-13734/1	synthetic_stool_low_S69	low	TcmN	34
AZXI01000002.1-23454/2	synthetic_stool_high_S3	high	TcmN	34
gi|529222834|ref|NC_021985.1|-88308/1	synthetic_stool_high_S45	high	TcmN	34
gi|640937269|gb|JJOH01000002.1|-1714/1	synthetic_stool_low_S29	low	TcmN	34
gi|754859657|ref|NZ_CP009285.1|-45300/2	synthetic_stool_low_S56	low	TcmN	34
AZXI01000002.1-24622/2	synthetic_stool_high_S24	high	TcmN	33.9
gi|640937269|gb|JJOH01000002.1|-8282/1	synthetic_stool_high_S64	high	TcmN	33.9
LZZI01000003.1-760/2	synthetic_stool_high_S69	high	TcmN	33.9
gi|640932211|gb|JJOH01000028.1|-7568/1	synthetic_stool_high_S61	high	TcmN	33.9
gi|640930959|gb|JJOH01000095.1|-9384/1	synthetic_stool_low_S56	low	TcmN	33.9
AZXI01000002.1-29232/2	synthetic_stool_high_S15	high	TcmN	33.9
gi|529222834|ref|NC_021985.1|-339866/1	synthetic_stool_low_S21	low	TcmN	33.9
gi|529222834|ref|NC_021985.1|-87786/1	synthetic_stool_low_S36	low	TcmN	33.9
gi|529222834|ref|NC_021985.1|-409634/1	synthetic_stool_low_S54	low	TcmN	33.9
gi|640937269|gb|JJOH01000002.1|-2282/2	synthetic_stool_high_S31	high	TcmN	33.9
gi|640930959|gb|JJOH01000095.1|-15130/1	synthetic_stool_high_S49	high	TcmN	33.9
OBDZ01000030.1-10/2	synthetic_stool_high_S9	high	TcmN	33.9
gi|640937269|gb|JJOH01000002.1|-17400/1	synthetic_stool_low_S29	low	TcmN	33.9
OBDZ01000030.1-1356/2	synthetic_stool_low_S42	low	TcmN	33.9
gi|640937269|gb|JJOH01000002.1|-32738/1	synthetic_stool_high_S61	high	TcmN	33.9
gi|640937269|gb|JJOH01000002.1|-21258/2	synthetic_stool_low_S29	low	TcmN	33.9
AZXI01000013.1-1016/2	synthetic_stool_high_S3	high	TcmN	33.9
OBDZ01000030.1-26/1	synthetic_stool_low_S38	low	TcmN	33.9
gi|529222834|ref|NC_021985.1|-337308/1	synthetic_stool_low_S54	low	TcmN	33.9
gi|529222834|ref|NC_021985.1|-557066/2	synthetic_stool_low_S36	low	TcmN	33.9
LZZI01000003.1-2656/1	synthetic_stool_high_S48	high	TcmN	33.8
LZZI01000003.1-4340/2	synthetic_stool_high_S69	high	TcmN	33.8
gi|529222834|ref|NC_021985.1|-401882/2	synthetic_stool_high_S50	high	TcmN	33.8
gi|529222834|ref|NC_021985.1|-454694/2	synthetic_stool_low_S36	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-46/2	synthetic_stool_low_S67	low	TcmN	33.8
JOFH01000019.1-20810/2	synthetic_stool_low_S36	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-6588/1	synthetic_stool_high_S31	high	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-29448/1	synthetic_stool_high_S49	high	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-22836/1	synthetic_stool_high_S64	high	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-7606/1	synthetic_stool_high_S64	high	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-21488/1	synthetic_stool_low_S29	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-1708/1	synthetic_stool_low_S43	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-34824/2	synthetic_stool_low_S43	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-26028/2	synthetic_stool_low_S49	low	TcmN	33.8
gi|640937269|gb|JJOH01000002.1|-8986/1	synthetic_stool_low_S56	low	TcmN	33.8
gi|928414697|gb|LGKI01000478.1|-2696/2	synthetic_stool_low_S13	low	TcmN	33.8
AZXI01000013.1-132/1	synthetic_stool_low_S4	low	TcmN	33.8
AZXI01000013.1-662/1	synthetic_stool_low_S9	low	TcmN	33.8
JOFH01000019.1-14468/1	synthetic_stool_high_S26	high	TcmN	33.8
gi|640930959|gb|JJOH01000095.1|-288/1	synthetic_stool_high_S64	high	TcmN	33.8
gi|640932211|gb|JJOH01000028.1|-6184/2	synthetic_stool_high_S64	high	TcmN	33.8
gi|928414697|gb|LGKI01000478.1|-15734/1	synthetic_stool_low_S18	low	TcmN	33.8
gi|928414697|gb|LGKI01000478.1|-9142/2	synthetic_stool_low_S2	low	TcmN	33.8
JOFH01000019.1-23030/1	synthetic_stool_low_S59	low	TcmN	33.8
AZXI01000013.1-13900/2	synthetic_stool_high_S25	high	TcmN	33.7
gi|640930959|gb|JJOH01000095.1|-5470/2	synthetic_stool_high_S64	high	TcmN	33.7
gi|529222834|ref|NC_021985.1|-295556/1	synthetic_stool_high_S15	high	TcmN	33.7
LZZI01000003.1-658/1	synthetic_stool_high_S69	high	TcmN	33.7
AZXI01000002.1-24248/2	synthetic_stool_low_S9	low	TcmN	33.7
gi|529222834|ref|NC_021985.1|-111318/2	synthetic_stool_high_S15	high	TcmN	33.7
gi|529222834|ref|NC_021985.1|-781830/1	synthetic_stool_high_S8	high	TcmN	33.7
gi|529222834|ref|NC_021985.1|-136764/2	synthetic_stool_low_S21	low	TcmN	33.7
gi|529222834|ref|NC_021985.1|-383992/2	synthetic_stool_high_S45	high	TcmN	33.7
gi|640937269|gb|JJOH01000002.1|-18260/1	synthetic_stool_low_S49	low	TcmN	33.7
JOFH01000019.1-6252/2	synthetic_stool_low_S60	low	TcmN	33.7
gi|529222834|ref|NC_021985.1|-786558/1	synthetic_stool_high_S50	high	TcmN	33.7
gi|529222834|ref|NC_021985.1|-73720/2	synthetic_stool_high_S59	high	TcmN	33.7
AZXI01000013.1-3278/2	synthetic_stool_high_S69	high	TcmN	33.7
AZXI01000013.1-2614/2	synthetic_stool_high_S15	high	TcmN	33.7
gi|529222834|ref|NC_021985.1|-539440/2	synthetic_stool_low_S36	low	TcmN	33.7
gi|640932211|gb|JJOH01000028.1|-718/2	synthetic_stool_low_S53	low	TcmN	33.7
gi|640937269|gb|JJOH01000002.1|-6750/1	synthetic_stool_high_S31	high	TcmN	33.6
gi|640937269|gb|JJOH01000002.1|-7882/1	synthetic_stool_low_S53	low	TcmN	33.6
AZXI01000013.1-4486/2	synthetic_stool_high_S24	high	TcmN	33.6
AZXI01000013.1-5244/1	synthetic_stool_high_S25	high	TcmN	33.6
AZXI01000013.1-7582/2	synthetic_stool_high_S25	high	TcmN	33.6
AZXI01000013.1-11978/1	synthetic_stool_high_S28	high	TcmN	33.6
AZXI01000013.1-10020/2	synthetic_stool_high_S3	high	TcmN	33.6
AZXI01000002.1-11388/2	synthetic_stool_high_S37	high	TcmN	33.6
AZXI01000013.1-4062/1	synthetic_stool_high_S37	high	TcmN	33.6
AZXI01000013.1-286/1	synthetic_stool_high_S69	high	TcmN	33.6
AZXI01000013.1-3828/1	synthetic_stool_high_S69	high	TcmN	33.6
AZXI01000013.1-26/2	synthetic_stool_low_S13	low	TcmN	33.6
AZXI01000013.1-14216/1	synthetic_stool_low_S5	low	TcmN	33.6
AZXI01000013.1-5644/2	synthetic_stool_low_S5	low	TcmN	33.6
AZXI01000013.1-3708/1	synthetic_stool_low_S9	low	TcmN	33.6
AZXI01000002.1-20160/2	synthetic_stool_high_S38	high	TcmN	33.6
gi|640937269|gb|JJOH01000002.1|-14566/2	synthetic_stool_high_S64	high	TcmN	33.6
AZXI01000002.1-3488/1	synthetic_stool_low_S44	low	TcmN	33.6
gi|640937269|gb|JJOH01000002.1|-22018/2	synthetic_stool_high_S31	high	TcmN	33.6
gi|754859657|ref|NZ_CP009285.1|-216326/2	synthetic_stool_low_S20	low	TcmN	33.6
gi|928414697|gb|LGKI01000478.1|-4996/1	synthetic_stool_low_S16	low	TcmN	33.6
JOFH01000019.1-14628/2	synthetic_stool_high_S27	high	TcmN	33.5
JOFH01000019.1-1102/2	synthetic_stool_low_S25	low	TcmN	33.5
AZXI01000013.1-1612/1	synthetic_stool_high_S29	high	TcmN	33.5
AZXI01000013.1-12710/1	synthetic_stool_high_S3	high	TcmN	33.5
AZXI01000013.1-4674/1	synthetic_stool_high_S3	high	TcmN	33.5
AZXI01000013.1-3772/2	synthetic_stool_high_S37	high	TcmN	33.5
AZXI01000013.1-11392/2	synthetic_stool_high_S69	high	TcmN	33.5
gi|928414697|gb|LGKI01000478.1|-10460/2	synthetic_stool_low_S13	low	TcmN	33.5
AZXI01000013.1-350/2	synthetic_stool_low_S4	low	TcmN	33.5
AZXI01000002.1-8656/1	synthetic_stool_high_S60	high	TcmN	33.5
JOFH01000019.1-10246/2	synthetic_stool_low_S36	low	TcmN	33.5
gi|640937269|gb|JJOH01000002.1|-5784/2	synthetic_stool_low_S53	low	TcmN	33.5
gi|928414697|gb|LGKI01000478.1|-12910/2	synthetic_stool_high_S8	high	TcmN	33.5
gi|1098134558|emb|FOXX01000014.1|-3906/2	synthetic_stool_high_S37	high	TcmN	33.4
AZXI01000002.1-132/1	synthetic_stool_high_S50	high	TcmN	33.4
AZXI01000002.1-23278/2	synthetic_stool_low_S45	low	TcmN	33.4
gi|640937269|gb|JJOH01000002.1|-1196/2	synthetic_stool_low_S67	low	TcmN	33.4
AZXI01000002.1-27770/2	synthetic_stool_high_S24	high	TcmN	33.4
gi|529222834|ref|NC_021985.1|-630216/2	synthetic_stool_high_S50	high	TcmN	33.4
gi|928414697|gb|LGKI01000478.1|-17908/2	synthetic_stool_high_S63	high	TcmN	33.4
gi|529222834|ref|NC_021985.1|-746676/2	synthetic_stool_low_S54	low	TcmN	33.4
AZXI01000002.1-17246/2	synthetic_stool_high_S28	high	TcmN	33.4
JOFH01000019.1-1342/2	synthetic_stool_high_S37	high	TcmN	33.4
gi|529222834|ref|NC_021985.1|-295556/2	synthetic_stool_high_S15	high	TcmN	33.4
LZZI01000003.1-5454/2	synthetic_stool_high_S19	high	TcmN	33.4
LZZI01000003.1-6154/2	synthetic_stool_high_S48	high	TcmN	33.4
gi|754859657|ref|NZ_CP009285.1|-795518/1	synthetic_stool_low_S7	low	TcmN	33.4
AZXI01000013.1-11776/1	synthetic_stool_high_S15	high	TcmN	33.4
JOFH01000019.1-18972/2	synthetic_stool_high_S19	high	TcmN	33.4
gi|928414697|gb|LGKI01000478.1|-16912/1	synthetic_stool_low_S2	low	TcmN	33.4
AZXI01000002.1-6596/1	synthetic_stool_low_S5	low	TcmN	33.3
gi|1098134558|emb|FOXX01000014.1|-7464/1	synthetic_stool_high_S0	high	TcmN	33.3
AZXI01000002.1-25552/2	synthetic_stool_high_S28	high	TcmN	33.3
AZXI01000002.1-30176/1	synthetic_stool_high_S37	high	TcmN	33.3
gi|928414697|gb|LGKI01000478.1|-796/1	synthetic_stool_high_S8	high	TcmN	33.3
gi|1081600317|emb|FMWJ01000012.1|-3016/2	synthetic_stool_low_S51	low	TcmN	33.3
gi|1081600317|emb|FMWJ01000012.1|-8180/2	synthetic_stool_low_S51	low	TcmN	33.3
gi|529222834|ref|NC_021985.1|-299874/1	synthetic_stool_high_S45	high	TcmN	33.3
gi|529222834|ref|NC_021985.1|-21904/2	synthetic_stool_high_S62	high	TcmN	33.3
OBDZ01000030.1-2496/2	synthetic_stool_low_S59	low	TcmN	33.3
LZZI01000003.1-518/1	synthetic_stool_high_S25	high	TcmN	33.3
LZZI01000003.1-6724/2	synthetic_stool_low_S40	low	TcmN	33.3
AZXI01000013.1-3500/2	synthetic_stool_high_S38	high	TcmN	33.3
gi|529222834|ref|NC_021985.1|-425416/1	synthetic_stool_high_S8	high	TcmN	33.3
AZXI01000013.1-2984/1	synthetic_stool_low_S5	low	TcmN	33.3
AZXI01000002.1-1560/2	synthetic_stool_high_S24	high	TcmN	33.2
AZXI01000002.1-8608/1	synthetic_stool_high_S24	high	TcmN	33.2
AZXI01000002.1-26712/2	synthetic_stool_high_S28	high	TcmN	33.2
AZXI01000002.1-29606/1	synthetic_stool_high_S28	high	TcmN	33.2
AZXI01000002.1-30780/2	synthetic_stool_high_S3	high	TcmN	33.2
AZXI01000002.1-32712/1	synthetic_stool_high_S3	high	TcmN	33.2
AZXI01000002.1-4654/2	synthetic_stool_high_S37	high	TcmN	33.2
AZXI01000002.1-21278/2	synthetic_stool_high_S69	high	TcmN	33.2
AZXI01000002.1-6276/2	synthetic_stool_high_S69	high	TcmN	33.2
AZXI01000002.1-1854/1	synthetic_stool_low_S44	low	TcmN	33.2
AZXI01000002.1-14364/2	synthetic_stool_low_S5	low	TcmN	33.2
AZXI01000002.1-9856/1	synthetic_stool_low_S9	low	TcmN	33.2
gi|640937269|gb|JJOH01000002.1|-10426/1	synthetic_stool_high_S61	high	TcmN	33.2
gi|529222834|ref|NC_021985.1|-492424/2	synthetic_stool_high_S59	high	TcmN	33.2
AZXI01000002.1-1860/2	synthetic_stool_low_S9	low	TcmN	33.2
gi|529222834|ref|NC_021985.1|-601754/2	synthetic_stool_low_S36	low	TcmN	33.2
gi|529222834|ref|NC_021985.1|-70880/2	synthetic_stool_low_S36	low	TcmN	33.2
gi|529222834|ref|NC_021985.1|-486/2	synthetic_stool_low_S54	low	TcmN	33.2
gi|754859657|ref|NZ_CP009285.1|-459408/1	synthetic_stool_low_S20	low	TcmN	33.2
AZXI01000013.1-12346/2	synthetic_stool_low_S45	low	TcmN	33.2
gi|640937269|gb|JJOH01000002.1|-22886/2	synthetic_stool_low_S49	low	TcmN	33.2
gi|754859657|ref|NZ_CP009285.1|-362294/1	synthetic_stool_high_S14	high	TcmN	33.2
gi|754859657|ref|NZ_CP009285.1|-336486/2	synthetic_stool_high_S47	high	TcmN	33.2
gi|640930959|gb|JJOH01000095.1|-16838/2	synthetic_stool_low_S56	low	TcmN	33.2
AZXI01000002.1-3378/1	synthetic_stool_high_S3	high	TcmN	33.1
AZXI01000002.1-760/2	synthetic_stool_high_S51	high	TcmN	33.1
AZXI01000002.1-1404/2	synthetic_stool_high_S6	high	TcmN	33.1
AZXI01000002.1-12962/2	synthetic_stool_high_S60	high	TcmN	33.1
AZXI01000002.1-3598/1	synthetic_stool_low_S59	low	TcmN	33.1
AZXI01000002.1-12528/2	synthetic_stool_low_S9	low	TcmN	33.1
AZXI01000013.1-11438/2	synthetic_stool_high_S25	high	TcmN	33.1
AZXI01000013.1-8424/1	synthetic_stool_high_S25	high	TcmN	33.1
AZXI01000013.1-6490/1	synthetic_stool_high_S37	high	TcmN	33.1
AZXI01000013.1-3594/1	synthetic_stool_high_S38	high	TcmN	33.1
AZXI01000013.1-1520/2	synthetic_stool_high_S6	high	TcmN	33.1
AZXI01000002.1-3196/1	synthetic_stool_low_S5	low	TcmN	33.1
AZXI01000013.1-4484/1	synthetic_stool_low_S5	low	TcmN	33.1
AZXI01000013.1-13444/2	synthetic_stool_low_S9	low	TcmN	33.1
AZXI01000013.1-1996/2	synthetic_stool_low_S9	low	TcmN	33.1
AZXI01000002.1-27730/2	synthetic_stool_high_S28	high	TcmN	33.1
gi|640932211|gb|JJOH01000028.1|-1360/2	synthetic_stool_high_S31	high	TcmN	33.1
gi|640930959|gb|JJOH01000095.1|-6290/1	synthetic_stool_high_S61	high	TcmN	33.1
gi|1098134558|emb|FOXX01000014.1|-9122/1	synthetic_stool_high_S23	high	TcmN	33.1
gi|529222834|ref|NC_021985.1|-596000/2	synthetic_stool_high_S59	high	TcmN	33.1
gi|640937269|gb|JJOH01000002.1|-1968/2	synthetic_stool_low_S67	low	TcmN	33.1
gi|1098134558|emb|FOXX01000014.1|-2456/1	synthetic_stool_high_S23	high	TcmN	33.1
gi|1098134558|emb|FOXX01000014.1|-626/2	synthetic_stool_high_S28	high	TcmN	33.1
gi|754859657|ref|NZ_CP009285.1|-281472/2	synthetic_stool_high_S46	high	TcmN	33.1
AZXI01000002.1-1548/1	synthetic_stool_high_S37	high	TcmN	33
AZXI01000013.1-14048/1	synthetic_stool_high_S15	high	TcmN	33
gi|1098134558|emb|FOXX01000014.1|-104/2	synthetic_stool_high_S28	high	TcmN	33
gi|640937269|gb|JJOH01000002.1|-10558/1	synthetic_stool_low_S29	low	TcmN	33
AZXI01000013.1-14054/2	synthetic_stool_high_S28	high	TcmN	33
gi|928414697|gb|LGKI01000478.1|-5432/1	synthetic_stool_low_S13	low	TcmN	33
gi|640930959|gb|JJOH01000095.1|-10026/2	synthetic_stool_low_S29	low	TcmN	33
gi|640932211|gb|JJOH01000028.1|-4578/2	synthetic_stool_high_S31	high	TcmN	33
AZXI01000002.1-29806/1	synthetic_stool_high_S25	high	TcmN	33
gi|640930959|gb|JJOH01000095.1|-17094/2	synthetic_stool_high_S64	high	TcmN	33
LZZI01000003.1-7146/1	synthetic_stool_high_S62	high	TcmN	33
gi|1098134558|emb|FOXX01000014.1|-1396/1	synthetic_stool_low_S37	low	TcmN	33
JOFH01000019.1-684/2	synthetic_stool_low_S4	low	TcmN	33
OBDZ01000030.1-1978/2	synthetic_stool_low_S53	low	TcmN	33
gi|928414697|gb|LGKI01000478.1|-19746/1	synthetic_stool_low_S23	low	TcmN	33
gi|1098134558|emb|FOXX01000014.1|-6968/1	synthetic_stool_high_S23	high	TcmN	33
gi|640937269|gb|JJOH01000002.1|-10884/2	synthetic_stool_high_S49	high	TcmN	33
gi|640937269|gb|JJOH01000002.1|-32748/2	synthetic_stool_high_S56	high	TcmN	33
AZXI01000002.1-27790/1	synthetic_stool_high_S69	high	TcmN	33
gi|640937269|gb|JJOH01000002.1|-31180/1	synthetic_stool_low_S49	low	TcmN	33
gi|640937269|gb|JJOH01000002.1|-5712/1	synthetic_stool_low_S49	low	TcmN	33
gi|640937269|gb|JJOH01000002.1|-34376/1	synthetic_stool_high_S61	high	TcmN	32.9
gi|640937269|gb|JJOH01000002.1|-7406/2	synthetic_stool_high_S61	high	TcmN	32.9
