id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_high_S60__FR824043.1-960090/1	268	40	100	0	96.00%	100%
synthetic_stool_high_S60__FR824043.1-697644/2	268	40	100	0	96.00%	100%
synthetic_stool_high_S69__FR824043.1-1060784/2	268	40	100	0	96.00%	100%
synthetic_stool_high_S69__FR824043.1-996084/1	268	40	100	0	97.00%	100%
synthetic_stool_high_S69__FR824043.1-658270/1	268	40	100	0	96.00%	100%
synthetic_stool_high_S47__FR824043.1-140180/2	269	1	100	1	100	100%
synthetic_stool_high_S47__FR824043.1-116442/1	270	1	100	1	100	100%
synthetic_stool_high_S47__FR824043.1-83868/1	271	32	100	1	100	100%
synthetic_stool_high_S59__FR824043.1-1780380/1	271	32	100	0	96.00%	100%
synthetic_stool_high_S59__FR824043.1-188768/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S18__FR824043.1-1411944/1	271	32	100	0	96.00%	100%
synthetic_stool_low_S67__FR824043.1-191660/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S29__FR824043.1-1192414/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S40__FR824043.1-68656/1	271	32	100	0	97.00%	100%
synthetic_stool_low_S25__FR824043.1-397880/2	271	32	100	0	97.00%	100%
synthetic_stool_low_S11__FR824043.1-194296/1	271	32	100	0	98.00%	100%
synthetic_stool_high_S17__FR824043.1-108452/1	271	32	100	0	96.00%	100%
synthetic_stool_low_S63__FR824043.1-467118/1	271	32	100	0	96.00%	100%
synthetic_stool_high_S0__FR824043.1-366930/2	271	32	100	0	96.00%	100%
synthetic_stool_low_S16__FR824043.1-407720/2	271	32	100	0	96.00%	100%
synthetic_stool_high_S12__FR824043.1-298970/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S46__FR824043.1-30908/2	271	32	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-2441684/2	271	32	100	0	98.00%	100%
synthetic_stool_low_S31__FR824043.1-812978/2	271	32	100	0	96.00%	100%
synthetic_stool_low_S31__FR824043.1-124240/1	271	32	100	0	96.00%	100%
synthetic_stool_high_S21__FR824043.1-2632728/2	271	32	100	0	98.00%	100%
synthetic_stool_high_S13__FR824043.1-14320/2	271	32	100	0	98.00%	100%
synthetic_stool_high_S2__FR824043.1-2769548/1	271	32	100	0	98.00%	100%
synthetic_stool_high_S2__FR824043.1-1769566/1	271	32	100	0	96.00%	100%
synthetic_stool_high_S31__FR824043.1-11704/2	271	32	100	0	97.00%	100%
synthetic_stool_high_S56__FR824043.1-3154850/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S56__FR824043.1-293554/2	271	32	100	0	98.00%	100%
synthetic_stool_low_S69__FR824043.1-71324/1	271	32	100	0	98.00%	100%
synthetic_stool_high_S34__FR824043.1-290660/1	271	32	100	0	98.00%	100%
synthetic_stool_high_S34__FR824043.1-264618/1	271	32	100	0	96.00%	100%
synthetic_stool_high_S49__FR824043.1-2341442/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-1412422/1	271	32	100	0	97.00%	100%
synthetic_stool_high_S49__FR824043.1-1134788/1	271	32	100	0	98.00%	100%
synthetic_stool_high_S60__FR824043.1-725560/2	271	32	100	0	96.00%	100%
synthetic_stool_high_S47__CP016022.1-1081734/2	272	1	100	1	100	100%
synthetic_stool_high_S47__CP016172.1-326324/1	273	109	100	1	100	100%
synthetic_stool_low_S12__CP016172.1-43016080/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-41162232/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-40502212/2	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-40433046/1	273	109	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-39747726/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-38720998/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-38593446/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-38267338/2	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-37313160/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-36795788/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-35328720/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-34396162/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-31497364/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-30031864/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-29190584/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-27634412/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-25396096/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-24672946/2	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-23667144/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-19240348/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-16253856/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-14639366/2	273	109	100	0	100.00%	100%
synthetic_stool_low_S12__CP016172.1-13643114/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-9826086/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-5844404/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-3547816/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-2742584/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-758674/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-304060/2	273	109	100	0	98.00%	100%
synthetic_stool_high_S52__CP016172.1-40672/2	273	109	100	0	97.00%	100%
synthetic_stool_high_S52__CP016172.1-454/2	273	109	100	0	100.00%	100%
synthetic_stool_high_S53__CP016172.1-13010/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S8__CP016172.1-9495492/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S8__CP016172.1-7577766/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-5326996/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S8__CP016172.1-4645682/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S8__CP016172.1-4137340/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-2066328/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S8__CP016172.1-1052300/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-1043930/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S8__CP016172.1-420336/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-19426/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-12561332/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-10569626/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S4__CP016172.1-10305288/1	273	109	100	0	100.00%	100%
synthetic_stool_low_S4__CP016172.1-9925164/1	273	109	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-9786350/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S4__CP016172.1-7674172/1	273	109	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-7381814/1	273	109	100	0	100.00%	100%
synthetic_stool_low_S4__CP016172.1-6979786/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-6794856/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-5526342/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S4__CP016172.1-3207708/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-2752678/2	273	109	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-2364170/1	273	109	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-591648/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-160372/2	273	109	100	0	98.00%	100%
synthetic_stool_high_S66__CP016172.1-244552/2	273	109	100	0	99.00%	100%
synthetic_stool_high_S17__CP016172.1-157694/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S15__CP016172.1-30872/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S23__CP016172.1-224932/2	273	109	100	0	97.00%	100%
synthetic_stool_high_S0__CP016172.1-966780/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-6976054/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-4986124/2	273	109	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-4112342/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S49__CP016172.1-2550350/2	273	109	100	0	96.00%	100%
synthetic_stool_low_S49__CP016172.1-1786624/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S63__CP016172.1-88782/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S12__CP016172.1-295226/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S12__CP016172.1-201308/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S12__CP016172.1-19736/2	273	109	100	0	96.00%	100%
synthetic_stool_high_S13__CP016172.1-1719866/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S13__CP016172.1-775434/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S13__CP016172.1-607278/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S64__CP016172.1-215604/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S64__CP016172.1-197344/1	273	109	100	0	100.00%	100%
synthetic_stool_high_S64__CP016172.1-69564/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S11__CP016172.1-2517722/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S11__CP016172.1-774284/2	273	109	100	0	96.00%	100%
synthetic_stool_high_S11__CP016172.1-169548/1	273	109	100	0	99.00%	100%
synthetic_stool_low_S26__CP016172.1-7209240/1	273	109	100	0	97.00%	100%
synthetic_stool_low_S26__CP016172.1-4649558/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S26__CP016172.1-4014806/1	273	109	100	0	96.00%	100%
synthetic_stool_low_S26__CP016172.1-1383184/1	273	109	100	0	98.00%	100%
synthetic_stool_low_S26__CP016172.1-1332446/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-6413858/2	273	109	100	0	97.00%	100%
synthetic_stool_high_S58__CP016172.1-5706824/2	273	109	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-4284948/2	273	109	100	0	99.00%	100%
synthetic_stool_high_S58__CP016172.1-4014544/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S58__CP016172.1-3724112/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S58__CP016172.1-3379748/2	273	109	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-2866330/2	273	109	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-2845914/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-2602324/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S58__CP016172.1-841242/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S56__CP016172.1-10069978/2	273	109	100	0	97.00%	100%
synthetic_stool_high_S56__CP016172.1-9992790/2	273	109	100	0	97.00%	100%
synthetic_stool_high_S56__CP016172.1-9048400/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S56__CP016172.1-7302140/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S56__CP016172.1-4464398/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S56__CP016172.1-3275190/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S56__CP016172.1-2192772/1	273	109	100	0	99.00%	100%
synthetic_stool_high_S56__CP016172.1-2024072/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S56__CP016172.1-2023546/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S56__CP016172.1-15528/1	273	109	100	0	97.00%	100%
synthetic_stool_high_S35__CP016172.1-662244/2	273	109	100	0	96.00%	100%
synthetic_stool_high_S35__CP016172.1-127146/1	273	109	100	0	96.00%	100%
synthetic_stool_high_S35__CP016172.1-52700/1	273	109	100	0	98.00%	100%
synthetic_stool_high_S47__CP016172.1-127454/2	274	98	100	1	100	100%
synthetic_stool_low_S12__CP016172.1-43870112/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-42243086/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-41268434/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-40297900/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-37811550/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-33579476/1	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-31618230/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-31578452/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-28896758/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-25514170/1	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-23041696/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-21800546/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-20909856/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-20228700/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-17317220/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-13514810/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-10958774/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-9586598/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-7934856/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-7493388/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-7379632/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-6990488/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-6104600/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S12__CP016172.1-5432636/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S12__CP016172.1-2792552/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S12__CP016172.1-2525556/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S12__CP016172.1-1054798/2	274	98	100	0	96.00%	100%
synthetic_stool_high_S29__CP016172.1-23698/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-10904268/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S8__CP016172.1-9177082/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S8__CP016172.1-8869030/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S8__CP016172.1-5216104/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S8__CP016172.1-4685582/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S8__CP016172.1-364362/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-12907026/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-12569202/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-12445300/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-12370370/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-11956820/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S4__CP016172.1-11018570/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-10735776/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-10088904/1	274	98	100	0	100.00%	100%
synthetic_stool_low_S4__CP016172.1-9627198/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-7899116/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-7673962/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-6571676/1	274	98	100	0	100.00%	100%
synthetic_stool_low_S4__CP016172.1-2547602/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-1953780/1	274	98	100	0	96.00%	100%
synthetic_stool_low_S4__CP016172.1-1942020/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S4__CP016172.1-1443358/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S4__CP016172.1-254884/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S4__CP016172.1-250592/2	274	98	100	0	97.00%	100%
synthetic_stool_high_S17__CP016172.1-6324/1	274	98	100	0	98.00%	100%
synthetic_stool_high_S23__CP016172.1-358478/1	274	98	100	0	97.00%	100%
synthetic_stool_high_S23__CP016172.1-57122/1	274	98	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-8897656/2	274	98	100	0	96.00%	100%
synthetic_stool_low_S49__CP016172.1-8826010/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-5927544/1	274	98	100	0	100.00%	100%
synthetic_stool_low_S49__CP016172.1-5746718/2	274	98	100	0	99.00%	100%
synthetic_stool_low_S49__CP016172.1-4750982/1	274	98	100	0	97.00%	100%
synthetic_stool_low_S49__CP016172.1-4312770/1	274	98	100	0	100.00%	100%
synthetic_stool_low_S49__CP016172.1-3064030/2	274	98	100	0	99.00%	100%
synthetic_stool_high_S25__CP016172.1-1909770/2	274	98	100	0	99.00%	100%
synthetic_stool_high_S25__CP016172.1-1104616/1	274	98	100	0	98.00%	100%
synthetic_stool_high_S13__CP016172.1-1745586/2	274	98	100	0	98.00%	100%
synthetic_stool_high_S13__CP016172.1-1071312/2	274	98	100	0	98.00%	100%
synthetic_stool_high_S13__CP016172.1-496320/2	274	98	100	0	99.00%	100%
synthetic_stool_high_S11__CP016172.1-2650134/1	274	98	100	0	99.00%	100%
synthetic_stool_high_S11__CP016172.1-2518560/1	274	98	100	0	96.00%	100%
synthetic_stool_high_S11__CP016172.1-2102482/1	274	98	100	0	98.00%	100%
synthetic_stool_high_S11__CP016172.1-2085404/1	274	98	100	0	99.00%	100%
synthetic_stool_high_S11__CP016172.1-1341818/1	274	98	100	0	98.00%	100%
synthetic_stool_high_S11__CP016172.1-626342/1	274	98	100	0	100.00%	100%
synthetic_stool_high_S31__CP016172.1-61526/2	274	98	100	0	97.00%	100%
synthetic_stool_low_S26__CP016172.1-6567674/1	274	98	100	0	100.00%	100%
synthetic_stool_low_S26__CP016172.1-6225052/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S26__CP016172.1-6121632/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S26__CP016172.1-4581942/1	274	98	100	0	98.00%	100%
synthetic_stool_low_S26__CP016172.1-4092094/1	274	98	100	0	99.00%	100%
synthetic_stool_low_S26__CP016172.1-3975380/1	274	98	100	0	96.00%	100%
synthetic_stool_low_S26__CP016172.1-3556782/1	274	98	100	0	97.00%	100%
synthetic_stool_low_S26__CP016172.1-3398434/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S26__CP016172.1-1218038/2	274	98	100	0	98.00%	100%
synthetic_stool_low_S26__CP016172.1-1156680/2	274	98	100	0	97.00%	100%
synthetic_stool_high_S58__CP016172.1-5867716/2	274	98	100	0	96.00%	100%
synthetic_stool_high_S58__CP016172.1-4842796/2	274	98	100	0	98.00%	100%
synthetic_stool_high_S58__CP016172.1-4461194/1	274	98	100	0	96.00%	100%
synthetic_stool_high_S58__CP016172.1-4324414/2	274	98	100	0	97.00%	100%
synthetic_stool_high_S58__CP016172.1-4249538/1	274	98	100	0	100.00%	100%
synthetic_stool_high_S58__CP016172.1-3650858/1	274	98	100	0	96.00%	100%
synthetic_stool_high_S58__CP016172.1-549100/2	274	98	100	0	98.00%	100%
synthetic_stool_high_S56__CP016172.1-10122304/2	274	98	100	0	96.00%	100%
synthetic_stool_high_S56__CP016172.1-9589516/1	274	98	100	0	97.00%	100%
synthetic_stool_high_S56__CP016172.1-9452176/1	274	98	100	0	99.00%	100%
synthetic_stool_high_S56__CP016172.1-8666474/1	274	98	100	0	98.00%	100%
synthetic_stool_high_S56__CP016172.1-5470054/1	274	98	100	0	100.00%	100%
synthetic_stool_high_S56__CP016172.1-2349896/2	274	98	100	0	96.00%	100%
synthetic_stool_high_S47__CP000419.1-13320/1	275	79	100	1	100	100%
synthetic_stool_high_S22__CP000419.1-1186188/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S28__CP000419.1-119664/2	275	79	100	0	96.00%	100%
synthetic_stool_low_S29__CP000419.1-85062/1	275	79	100	0	97.00%	100%
synthetic_stool_low_S2__CP000419.1-1905824/2	275	79	100	0	96.00%	100%
synthetic_stool_low_S2__CP000419.1-1401870/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S2__CP000419.1-1058016/1	275	79	100	0	97.00%	100%
synthetic_stool_low_S2__CP000419.1-651094/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S54__CP000419.1-45686/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S40__CP000419.1-117724/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S66__CP000419.1-7746946/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S66__CP000419.1-7427306/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S66__CP000419.1-7019694/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S66__CP000419.1-6413968/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S66__CP000419.1-5252840/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S66__CP000419.1-3996274/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S66__CP000419.1-2651202/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S66__CP000419.1-2578150/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S66__CP000419.1-571454/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S66__CP000419.1-210104/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S43__CP000419.1-16654/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S4__CP000419.1-1064152/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S4__CP000419.1-605064/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S63__CP000419.1-4960222/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S63__CP000419.1-4935264/2	275	79	100	0	99.00%	100%
synthetic_stool_high_S63__CP000419.1-4556640/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S63__CP000419.1-4537442/2	275	79	100	0	98.00%	100%
synthetic_stool_high_S63__CP000419.1-4510938/2	275	79	100	0	99.00%	100%
synthetic_stool_high_S63__CP000419.1-4336500/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S63__CP000419.1-3634952/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S63__CP000419.1-2924490/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S63__CP000419.1-2422174/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S63__CP000419.1-1570698/2	275	79	100	0	98.00%	100%
synthetic_stool_high_S63__CP000419.1-400562/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S42__CP000419.1-4230518/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S42__CP000419.1-3981534/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S42__CP000419.1-3865098/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S42__CP000419.1-3444750/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S42__CP000419.1-3312810/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S42__CP000419.1-3187634/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S42__CP000419.1-2000494/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S42__CP000419.1-149408/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S20__CP000419.1-575280/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S12__CP000419.1-500358/2	275	79	100	0	98.00%	100%
synthetic_stool_high_S55__CP000419.1-74008/1	275	79	100	0	97.00%	100%
synthetic_stool_low_S7__CP000419.1-4725960/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S7__CP000419.1-3510408/2	275	79	100	0	96.00%	100%
synthetic_stool_low_S7__CP000419.1-3276348/2	275	79	100	0	96.00%	100%
synthetic_stool_low_S7__CP000419.1-3264068/1	275	79	100	0	99.00%	100%
synthetic_stool_low_S7__CP000419.1-1578972/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S7__CP000419.1-485758/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S26__CP000419.1-131216/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S26__CP000419.1-17062/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S34__CP000419.1-625670/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S48__CP000419.1-153130/1	275	79	100	0	96.00%	100%
synthetic_stool_low_S24__CP000419.1-15182/1	275	79	100	0	99.00%	100%
synthetic_stool_high_S58__CP000419.1-853342/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S58__CP000419.1-405908/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S58__CP000419.1-326222/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S37__CP000419.1-388966/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-5980590/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-5904118/1	275	79	100	0	98.00%	100%
synthetic_stool_high_S49__CP000419.1-5649040/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-5317900/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-5187148/2	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-5087728/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-4783024/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-4492674/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-3923098/1	275	79	100	0	97.00%	100%
synthetic_stool_high_S49__CP000419.1-3758962/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-3363886/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-2501786/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-1713886/1	275	79	100	0	96.00%	100%
synthetic_stool_high_S49__CP000419.1-1467456/2	275	79	100	0	98.00%	100%
synthetic_stool_high_S49__CP000419.1-134130/2	275	79	100	0	97.00%	100%
synthetic_stool_low_S68__CP000419.1-4600818/1	275	79	100	0	99.00%	100%
synthetic_stool_low_S68__CP000419.1-4311768/1	275	79	100	0	96.00%	100%
synthetic_stool_low_S68__CP000419.1-2347552/1	275	79	100	0	96.00%	100%
synthetic_stool_low_S68__CP000419.1-617972/2	275	79	100	0	96.00%	100%
synthetic_stool_high_S47__CP002530.1-900820/1	276	1	100	1	100	100%
synthetic_stool_high_S47__CP006908.1-330638/1	277	85	100	1	100	100%
synthetic_stool_low_S54__CP000939.1-7480494/1	277	85	100	0	98.00%	100%
synthetic_stool_low_S46__CP006908.1-135424/1	277	85	100	0	99.00%	100%
synthetic_stool_low_S67__CP006908.1-4452668/1	277	85	100	0	99.00%	100%
synthetic_stool_low_S67__CP006908.1-2084728/1	277	85	100	0	97.00%	100%
synthetic_stool_low_S67__CP006908.1-1267600/2	277	85	100	0	98.00%	100%
synthetic_stool_high_S33__CP006908.1-1599646/1	277	85	100	0	99.00%	100%
synthetic_stool_high_S33__CP006908.1-1581182/1	277	85	100	0	100.00%	100%
