id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
synthetic_stool_low_S46__CP006903.1-69538256/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-67481884/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-67017272/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-66774178/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-66489442/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-64466060/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-63444950/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-62319848/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-61038408/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-58997194/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-57677192/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-56988194/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-56887274/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-56171062/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-54869102/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-52837566/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-52189828/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-51188514/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-50376696/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-50021160/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-47066184/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-45443588/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-45087392/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-44233118/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-43086716/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-40196994/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-38712474/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-38608510/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-37366374/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-36882154/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-36669730/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-36406266/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-36381880/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-35213610/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-34372930/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-32350638/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-31660540/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-31478920/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-28971076/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-28952198/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-28679968/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-27893156/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-27407204/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-27049382/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-25704070/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-25076010/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-24591342/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-23011358/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-22753936/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-22004562/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-21044750/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-20426102/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-20329626/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S46__CP006903.1-19030652/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-18352236/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-17146018/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-16647976/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-16615230/1	179	341	100	0	99.00%	100%
synthetic_stool_low_S46__CP006903.1-15751256/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-15701588/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S46__CP006903.1-14685230/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-13848970/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-13657018/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-12332132/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-11922872/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-11877660/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-11610442/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-10926578/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-8439906/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-6063832/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-5526948/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-3756846/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-3667352/1	179	341	100	0	99.00%	100%
synthetic_stool_low_S46__CP006903.1-3432402/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-998878/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-586556/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-509178/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S46__CP006903.1-493032/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-14608/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S58__FR745875.1-2663610/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-2003138/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-1400288/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S58__FR745875.1-362334/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S8__CP006903.1-1120024/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S8__CP006903.1-671970/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S8__CP006903.1-295002/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S8__FR745875.1-3194136/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S8__FR745875.1-2302480/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S8__FR745875.1-2238130/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S8__FR745875.1-2223094/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S8__FR745875.1-2097624/1	179	341	100	0	100.00%	100%
synthetic_stool_high_S8__FR745875.1-1797034/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S8__FR745875.1-924562/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S8__FR745875.1-793242/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S8__FR745875.1-467040/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S35__FR745875.1-1458028/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-15385422/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-15371150/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-14409504/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-13419814/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-11242620/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-11235948/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S39__CP006903.1-10970016/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-10573922/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-10231146/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-9676102/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-8846526/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-8447368/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-8230418/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-6949332/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S39__CP006903.1-5634936/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-5206242/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-4259534/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-2213784/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-2189076/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-1308732/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-792262/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-743804/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-711118/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S38__FR745875.1-208144/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S38__CP006903.1-588096/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S38__CP006903.1-167980/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S5__FR745875.1-532996/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-5704926/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-5668162/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S45__CP006903.1-5611280/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S45__CP006903.1-5526726/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-5117278/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S45__CP006903.1-4958596/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S45__CP006903.1-4629732/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-4224214/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-3915742/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S45__CP006903.1-3643908/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S45__CP006903.1-2159696/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S45__CP006903.1-835394/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S60__FR745875.1-677246/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S60__FR745875.1-175340/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S51__CP006903.1-19742/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S51__FR745875.1-66218/2	179	341	100	0	99.00%	100%
synthetic_stool_high_S44__CP006903.1-2802/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S44__FR745875.1-143926/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S33__CP006903.1-490932/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S61__CP006903.1-642/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S9__CP006903.1-320676/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S9__CP006903.1-307728/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S9__CP006903.1-58340/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S40__FR745875.1-4043852/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S40__FR745875.1-3992494/1	179	341	100	0	100.00%	100%
synthetic_stool_high_S40__FR745875.1-3917942/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S40__FR745875.1-3582064/2	179	341	100	0	100.00%	100%
synthetic_stool_high_S40__FR745875.1-3199136/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S40__FR745875.1-3160808/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S40__FR745875.1-375128/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__CP006903.1-959834/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S55__CP006903.1-937806/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__CP006903.1-908936/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S55__CP006903.1-706946/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S55__CP006903.1-433404/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-4219460/2	179	341	100	0	100.00%	100%
synthetic_stool_low_S55__FR745875.1-4003800/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-3962154/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S55__FR745875.1-3043036/1	179	341	100	0	99.00%	100%
synthetic_stool_low_S55__FR745875.1-2895580/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S55__FR745875.1-2010472/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-993764/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S55__FR745875.1-952300/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-830290/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S55__FR745875.1-13092/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S55__FR745875.1-6690/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S43__FR745875.1-9068/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S54__CP006903.1-143424/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S59__CP006903.1-736282/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S59__CP006903.1-405808/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__FR745875.1-151738/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-27283272/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-26166226/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-26035014/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-25641174/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-25154472/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-21523202/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-21107886/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-20906800/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-20628722/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-20480704/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-18860118/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-18539676/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-14510988/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-14244514/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-14201394/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-12533974/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-12444404/2	179	341	100	0	99.00%	100%
synthetic_stool_high_S0__CP006903.1-11383824/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-9323480/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-9063976/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-8979294/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-8891406/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-8126640/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-7699420/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-7682492/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-6971484/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-6664264/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-4811786/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-4213626/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-3369042/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-3178802/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S0__CP006903.1-1180608/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-739560/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S36__CP006903.1-1482838/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S36__CP006903.1-1365636/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S36__CP006903.1-1227608/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S36__CP006903.1-325422/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S0__CP006903.1-1870608/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S0__CP006903.1-1829670/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S0__CP006903.1-1753734/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S0__CP006903.1-1649576/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S52__CP006903.1-554016/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S23__CP006903.1-3770876/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S23__CP006903.1-3611500/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S23__CP006903.1-1451262/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S23__CP006903.1-1283732/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S23__CP006903.1-98232/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S63__CP006903.1-1786068/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S63__CP006903.1-1661466/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S63__CP006903.1-889002/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S63__CP006903.1-406518/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S63__CP006903.1-12354/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S53__CP006903.1-5848884/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S53__CP006903.1-3703216/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S28__CP006903.1-57536/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S28__CP006903.1-22902/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S32__CP006903.1-1738902/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S32__CP006903.1-466960/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S42__FR745875.1-35432/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S67__CP006903.1-363488/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S17__CP006903.1-199538/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S50__CP006903.1-1770996/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S37__CP006903.1-1545574/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S37__FR745875.1-396536/1	179	341	100	0	97.00%	100%
synthetic_stool_high_S37__FR745875.1-337454/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S18__FR745875.1-696358/1	179	341	100	0	96.00%	100%
synthetic_stool_high_S18__FR745875.1-640500/1	179	341	100	0	99.00%	100%
synthetic_stool_high_S47__CP006903.1-7150/1	179	341	100	0	98.00%	100%
synthetic_stool_high_S30__CP006903.1-257604/2	179	341	100	0	97.00%	100%
synthetic_stool_high_S29__FR745875.1-1136662/1	179	341	100	0	100.00%	100%
synthetic_stool_high_S39__FR745875.1-176400/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S39__FR745875.1-5464/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-14428178/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-14414762/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-13473190/1	179	341	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-11862096/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-11537622/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-10415996/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-9050056/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-9018324/1	179	341	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-7846258/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-6658064/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-6488630/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-5630570/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-5024200/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-4749224/2	179	341	100	0	99.00%	100%
synthetic_stool_low_S20__CP006903.1-3710310/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-3514122/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-3214008/1	179	341	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-1621154/2	179	341	100	0	98.00%	100%
synthetic_stool_low_S20__CP006903.1-718266/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-572278/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-367984/1	179	341	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-337914/2	179	341	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-273762/1	179	341	100	0	96.00%	100%
synthetic_stool_low_S21__CP006903.1-368178/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S21__CP006903.1-182268/2	179	341	100	0	97.00%	100%
synthetic_stool_low_S18__FR745875.1-217414/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S2__CP006903.1-873034/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S2__CP006903.1-766614/2	179	341	100	0	98.00%	100%
synthetic_stool_high_S2__CP006903.1-5280/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S64__FR745875.1-330318/2	179	341	100	0	96.00%	100%
synthetic_stool_high_S11__FR745875.1-1401024/1	180	65	100	1	100	100%
synthetic_stool_low_S32__CP006903.1-10789296/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S32__CP006903.1-9544732/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S32__CP006903.1-7936420/2	180	65	100	0	97.00%	100%
synthetic_stool_low_S32__CP006903.1-2568438/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S32__CP006903.1-660522/1	180	65	100	0	96.00%	100%
synthetic_stool_high_S46__FR745875.1-2807190/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S46__CP006903.1-1713808/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S28__CP006903.1-631388/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-71590276/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-71309348/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-71118290/2	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-61160080/2	180	65	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-59504598/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-59370164/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-54520226/2	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-46347828/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-41217798/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-29750946/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-26284488/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-22651022/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-13625590/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-10348866/2	180	65	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-8591950/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S46__CP006903.1-5536722/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S46__CP006903.1-5417298/1	180	65	100	0	96.00%	100%
synthetic_stool_high_S58__FR745875.1-3821080/1	180	65	100	0	97.00%	100%
synthetic_stool_high_S58__FR745875.1-2555254/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-16385420/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S39__CP006903.1-11896010/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-10534692/2	180	65	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-8402812/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S39__CP006903.1-3265168/1	180	65	100	0	97.00%	100%
synthetic_stool_high_S38__CP006903.1-87332/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S9__CP006903.1-122046/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S40__FR745875.1-2488344/1	180	65	100	0	96.00%	100%
synthetic_stool_high_S40__FR745875.1-1565106/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S55__CP006903.1-1136522/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S55__CP006903.1-269980/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S59__CP006903.1-1057078/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-26504688/2	180	65	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-18084666/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-17233208/1	180	65	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-13533928/2	180	65	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-13214140/2	180	65	100	0	97.00%	100%
synthetic_stool_high_S0__CP006903.1-3078444/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-1445028/1	180	65	100	0	96.00%	100%
synthetic_stool_high_S0__CP006903.1-904660/1	180	65	100	0	97.00%	100%
synthetic_stool_high_S23__CP006903.1-2856110/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S63__CP006903.1-328064/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S53__CP006903.1-6500412/2	180	65	100	0	96.00%	100%
synthetic_stool_high_S53__CP006903.1-1657914/2	180	65	100	0	97.00%	100%
synthetic_stool_high_S32__CP006903.1-50734/1	180	65	100	0	97.00%	100%
synthetic_stool_high_S22__FR745875.1-93990/2	180	65	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-14208680/1	180	65	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-11005594/2	180	65	100	0	96.00%	100%
synthetic_stool_low_S20__CP006903.1-10717314/1	180	65	100	0	97.00%	100%
synthetic_stool_low_S20__CP006903.1-8412410/1	180	65	100	0	97.00%	100%
